collection_no,source_database,collection.authorizer,class_name,class_extant,order_name,order_extant,family_name,family_extant,parent_rank,parent_name,parent_extant,genus_extant,species_extant,occurrence.genus_reso,occurrence.genus_name,occurrence.subgenus_reso,occurrence.subgenus_name,occurrence.species_reso,occurrence.species_name,taxon_no,original.genus_reso,original.genus_name,original.subgenus_reso,original.subgenus_name,original.species_reso,original.species_name,taxon_no,occurrence.authorizer,occurrence.enterer,occurrence.modifier,occurrence_no,abund_value,abund_unit,occurrence.reference_no,comments,occurrence.created,occurrence.modified,plant_organ,plant_organ2,original.authorizer,original.enterer,original.modifier,original.reference_no,comments,original.created,original.modified,plant_organ,attached,life_habit,depth_habitat,taxon_environment,grouping,first_author,second_author,other_authors,year_named,preservation,type_specimen,type_body_part,type_locality,form_taxon,common_name,collection.enterer,collection.modifier,collection_subset,collection.reference_no,pubyr,collection_name,collection_aka,country,state,county,plate,latdec,lngdec,latlng_basis,paleolatdec,paleolngdec,geogscale,spatial_resolution,geogcomments,period,epoch,subepoch,stage,10_my_bin,FR2_bin,max_interval,min_interval,direct_ma,direct_ma_error,direct_ma_method,max_ma,max_ma_error,max_ma_method,min_ma,min_ma_error,min_ma_method,interval_base,interval_top,interval_midpoint,interpolated_base,interpolated_top,interpolated_mid,ma_max,ma_min,ma_mid,zone,research_group,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created,collection.modified
5603,Fossilworks,"J. Alroy",Strophomenata,,Productida,no,Echinoconchidae,,tribe,Waagenoconchini,,no,,,Waagenoconcha,,,,delicatula,28121,,,,,,,,"J. Alroy","M. Sommers",,76168,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"body (3D)",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Athyridida,,Athyrididae,,subfamily,Cleiothyrididinae,,no,,,Cleiothyridina,,,,australis,29176,,,,,,,,"J. Alroy","M. Sommers",,76169,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Spiriferida,no,Elythidae,,subfamily,Elythinae,,no,,,Kitakamithyris,,,,triseptata,29372,,,,,,,,"J. Alroy","M. Sommers",,76170,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Spiriferida,no,Elythidae,,subfamily,Elythinae,,no,,,Kitakamithyris,,,,uniplicata,29372,,,,,,,,"J. Alroy","M. Sommers",,76171,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Unispirifer,,,,striatoconvolutus,29727,,,,,,,,"J. Alroy","M. Sommers",,76172,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Spiriferida,no,Strophopleuridae,,subfamily,Strophopleurinae,,no,,,Acuminothyris,,,,triangularis,29049,,,,,,,,"J. Alroy","M. Sommers",,76173,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Spiriferinida,,Syringothyrididae,,subfamily,Permasyrinxinae,,no,,,Asyrinxia,,,,lata,29104,,,,,,,,"J. Alroy","M. Sommers",,76174,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"body (3D)",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Terebratulida,yes,Dielasmatidae,no,subfamily,Dielasmatinae,,no,,,Dielasma,,,"n. sp.",picketti,30138,,,,,,,,"J. Alroy","M. Sommers",,76175,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Rhynchonellida,,Camarotoechiidae,,subfamily,Camarotoechiinae,,no,,,Camarotoechia,,,,sp.,28431,,,,,,,,"J. Alroy","M. Sommers",,76176,,,336,"sp. B","1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,Hall,Clarke,,1893,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5603,Fossilworks,"J. Alroy",Rhynchonellata,yes,Rhynchonellida,,Stenoscismatidae,,subfamily,Stenoscismatinae,,no,,,Stenoscisma,,,"n. sp.",laevis,28939,,,,,,,,"J. Alroy","M. Sommers",,76177,,,336,,"1999-10-23 14:47:37","1999-10-24 07:47:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.233",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 570864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","hard grey siltstone immediately above or below a thin lens of dark fossiliferous limestone containing a small cephalopod fauna.","shelly/skeletal,gray",lithified,,siltstone,Y,,,,"""limestone""",,offshore,,,"INternal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:36:49","1999-10-24 10:36:49"
5604,Fossilworks,"J. Alroy",Rhynchonellata,yes,Orthida,,Schizophoriidae,,genus,Schizophoria,no,no,no,,Schizophoria,,,,verulamensis,268637,,,,,,,,"J. Alroy","M. Sommers",,76188,,,336,,"1999-10-23 14:53:57","1999-10-24 07:53:57",,,,,,,,,,,yes,epifaunal,,,,Cvancara,,,1958,"body (3D)",,,67217,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.270",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 572864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","grey siltstones.",gray,lithified,,siltstone,Y,,,,,,offshore,,,"Internal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:50:43","1999-10-24 10:50:43"
5604,Fossilworks,"J. Alroy",Rhynchonellata,yes,Athyridida,,Athyrididae,,subfamily,Cleiothyrididinae,,no,,,Cleiothyridina,,,,australis,29176,,,,,,,,"J. Alroy","M. Sommers",,76189,,,336,,"1999-10-23 14:53:57","1999-10-24 07:53:57",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.270",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 572864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","grey siltstones.",gray,lithified,,siltstone,Y,,,,,,offshore,,,"Internal and external molds.  Shell material is present in a limestone lens interbedded with the fossiliferous siltstones and also occurs in the unweathered portions of the siltstone bed.",,,,,,,,,,,,,,,,,biostratigraphic,,"field collection",,,,,,,,,,"1999-10-23 16:50:43","1999-10-24 10:50:43"
5605,Fossilworks,"J. Alroy",Strophomenata,,Orthotetida,,Schuchertellidae,,subfamily,Streptorhynchinae,,no,,,Streptorhynchus,,,,spinigera,28003,,,,,,,,"J. Alroy","M. Sommers",,76190,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"body (3D)",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Orthotetida,,Orthotetidae,,genus,Werriea,no,no,,,Werriea,,,,australis,161572,,,,,,,,"J. Alroy","M. Sommers",,76191,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,Campbell,,,1957,"not a trace",,,5615,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Rhynchonellata,yes,Orthida,,Schizophoriidae,,genus,Schizophoria,no,no,no,,Schizophoria,,,,verulamensis,268637,,,,,,,,"J. Alroy","M. Sommers",,76192,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,epifaunal,,,,Cvancara,,,1958,"body (3D)",,,67217,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Strophomenida,,Rafinesquinidae,,genus,Leptagonia,,,no,,Leptagonia,,,cf.,analoga,268639,,,,,,,,"J. Alroy","M. Sommers",,76193,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,epifaunal,,,,Phillips,,,1836,"body (3D)",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Productida,no,Productellidae,,tribe,Krotoviini,,no,,,Krotovia,,,,sp.,27522,,,,,,,,"J. Alroy","M. Sommers",,76194,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Productida,no,Productidae,,tribe,Kozlowskiini,,no,,,Eomarginifera,,,"n. sp.",tenuimontis,27352,,,,,,,,"J. Alroy","M. Sommers",,76195,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Productida,no,Productidae,,tribe,Tolmatchoffiini,,no,,,Marginatia,,,"n. sp.",patersonensis,27620,,,,,,,,"J. Alroy","M. Sommers",,76196,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
5605,Fossilworks,"J. Alroy",Strophomenata,,Productida,no,Echinoconchidae,,tribe,Waagenoconchini,,no,,,Waagenoconcha,,,,delicatula,28121,,,,,,,,"J. Alroy","M. Sommers",,76197,,,336,,"1999-10-23 15:04:10","1999-10-24 08:04:10",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"body (3D)",,,,no,,"M. Sommers",,,336,1965,"University of New South Wales Collection L.208",,Australia,"New South Wales",,801,-32.433333,151.566667,,-46.10,154.20,"small collection",,"From the Dungog One Mile Military sheet, coordinate grid reference is 573864.",Carboniferous,"Middle Mississippian",,Visean,,Visean,Visean,,,,,,,,,,,345.300,326.400,335.85,,,0,345.300,326.400,335.85,"upper II-delta or III-alpha","marine invertebrate",,Bingleburra,,,,,,,,,,bed,"Stratigraphically, from lowest to highest: L.208, L.270, L.233","coarse calcareous feldspathic sandstone, lenticular bed that cannot be trace more than 100 yds.",,lithified,calcareous,sandstone,Y,,,,,,offshore,,,"Well-preserved external and internal molds in the weathered portions of the beds.  Shelly material still remains in the unweathered rock and moulds must be prepared by leaching with hydrochloric acid.",,,,,,,,,,,,,,,,,biostratigraphic,,"chemical,mechanical,field collection",,,,,,,,,,"1999-10-23 16:58:25","1999-10-24 10:58:25"
