Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
37330|Wilki Formation|overlies|15671|Puntapunta Formation|conformity|
36765|Bloods Range Formation|overlies|33811|Puntitjata Rhyolite|conformity|
12780|Mount Harris Basalt|underlies|33811|Puntitjata Rhyolite|not specified|
8225|Heavitree Quartzite|overlies|41850|Putardi Quartzite|unconformity|
2261|Boongal Formation|underlies|15703|Pyradie Formation|conformity|
26440|Bunjinah Formation|overlies|15703|Pyradie Formation|conformity|
18668|Tumbiana Formation|is equivalent to|15703|Pyradie Formation||
69685|De Grey Supergroup|overlies|32217|Pyramid Hill Formation|unconformity|
28109|Honeyeater Basalt|underlies|32217|Pyramid Hill Formation|conformity|
4734|Cornelia Sandstone|underlies|33755|Quadrio Formation|conformity|
16679|Scorpion Group|is equivalent to|33755|Quadrio Formation||possibly
28155|Skates Hills Formation|overlies|33755|Quadrio Formation|unconformity|
33753|Sunbeam Group|overlies|33755|Quadrio Formation||
30329|Yenyening Formation|overlies|34481|Quairading Sandstone|not specified|
74795|Spring Camp Formation|overlies|33438|Quartpot Pelite||
5027|Cundlego Formation|underlies|15767|Quinnanie Shale|conformity|
19355|Wandagee Formation|overlies|15767|Quinnanie Shale|conformity|
77448|Ditji Formation|overlies|77447|Quoin Formation|unconformity|
74623|Sandfire Calcilutite|underlies|22722|Race Course Plains Coquina|not specified|Sharp contact, and interfingering locally
488|Antrim Plateau Volcanics|underlies|28948|Ragged Range Conglomerate|unconformity|
9402|Kellys Knob Sandstone|overlies|28948|Ragged Range Conglomerate|not specified|
19928|Whitewater Volcanics|underlies|28948|Ragged Range Conglomerate|unconformity|
30206|Illjarra Sandstone|underlies|15830|Ranford Formation|disconformity|
25260|Moonlight Valley Tillite|underlies|15830|Ranford Formation|conformity|
28200|Mount Forster Sandstone|overlies|15830|Ranford Formation|conformity|
15980|Redbank Yard Formation|underlies|15830|Ranford Formation|conformity|
41811|Carrington Suite|is equivalent to|72411|Rapide Granite||
27801|Horseshoe Formation|overlies|22731|Ravelstone Formation|conformity|and gradational
24332|Karalundi Formation|underlies|22731|Ravelstone Formation|disconformity|
13894|Narracoota Formation|underlies|22731|Ravelstone Formation|disconformity|also locally coeval and interbedded
34414|Peak Hill Schist|is faulted against|22731|Ravelstone Formation||
78593|Beenong Dyke Suite|intrudes|78594|Ravensthorpe Suite||
78592|Gnowangerup-Fraser Dyke Suite|intrudes|78594|Ravensthorpe Suite||
78591|Nindibillup Dyke Suite|intrudes|78594|Ravensthorpe Suite||
5770|Duffer Formation|overlies|74139|Razorback Chert|not specified|
78596|Esperance Supersuite|intrudes|78595|Recherche Supersuite||
29116|Warambie Basalt|underlies|37709|Red Hill Volcanics|not specified|
28737|McHale Granite|underlies|31894|Red Rock Formation|unconformity|
30609|Texas Downs Formation|overlies|31894|Red Rock Formation|not specified|
18130|Tickalara Metamorphics|underlies|31894|Red Rock Formation|unconformity|
34951|Bangemall Supergroup|overlies|36777|Red Rock Granite|not specified|
30206|Illjarra Sandstone|underlies|15980|Redbank Yard Formation|not specified|
15830|Ranford Formation|overlies|15980|Redbank Yard Formation|conformity|
488|Antrim Plateau Volcanics|overlies|15983|Redcliff Pound Group|unconformity|
1735|Birrindudu Group|underlies|15983|Redcliff Pound Group|not specified|
14869|Pargee Sandstone|underlies|15983|Redcliff Pound Group|unconformity|
17763|Tanami Group|underlies|15983|Redcliff Pound Group|unconformity|
34563|Ashbrook Sandstone|underlies|34564|Redgate Coal Measures|conformity|
34562|Willespie Formation|overlies|34564|Redgate Coal Measures|disconformity|
69780|Lander Rock Formation|is intruded by|70535|Redhackle Granite||
6368|Eundynie Group|underlies|22744|Redmine Group|not specified|
25762|Anderson Formation|underlies|32171|Reeves Formation|unconformity|
7696|Grant Group|overlies|32171|Reeves Formation|disconformity|
27255|Winifred Formation|overlies|32171|Reeves Formation|disconformity|
4132|Cleaverville Formation|overlies|16001|Regal Formation|unconformity|
14130|Nickol River Formation|underlies|16001|Regal Formation|not specified|
8279|Hensman Sandstone|overlies|16050|Revolver Creek Formation|not specified|
69780|Lander Rock Formation|underlies|16061|Reynolds Range Group|unconformity|
23763|Marboo Formation|is intruded by|16074|Richenda Microgranodiorite||
3589|Cardabia Calcarenite|underlies|16166|Robe Pisolite|not specified|
11165|Mandu Limestone|overlies|16166|Robe Pisolite|not specified|
18515|Townsend Quartzite|is equivalent to|25446|Robert Formation||
30234|Beatty Park Member|underlies|16192|Robinson Range Formation|conformity|
29869|Bryah Group|is faulted against|16192|Robinson Range Formation||
30235|Heines Member|underlies|16192|Robinson Range Formation|conformity|
11849|Millidie Creek Formation|overlies|16192|Robinson Range Formation|not specified|
30236|Wilthorpe Formation|underlies|16192|Robinson Range Formation|not specified|
27099|Abrakurrie Limestone|underlies|16251|Roe Calcarenite|not specified|
20155|Wilson Bluff Limestone|underlies|16251|Roe Calcarenite|unconformity|
4132|Cleaverville Formation|overlies|25449|Roebourne Group|not specified|
16001|Regal Formation|overlies|25449|Roebourne Group|not specified|
488|Antrim Plateau Volcanics|overlies|16319|Roper Group|not specified|
34563|Ashbrook Sandstone|overlies|34565|Rosabrook Coal Measures|conformity|
10291|Leederville Formation|overlies|34565|Rosabrook Coal Measures|unconformity|
34583|Woodynook Sandstone|underlies|34565|Rosabrook Coal Measures|conformity|
23446|Burragenup Member|underlies|16323|Rosamel Member|not specified|
24065|Vittoria Member|overlies|16323|Rosamel Member|not specified|
6834|Fortescue Group|is intruded by|73506|Round Hummock Dolerite Suite||
74688|Yilgalong Granitic Complex|is intruded by|73506|Round Hummock Dolerite Suite||
11353|Marra Mamba Iron Formation|overlies|38090|Roy Hill Member|conformity|
29121|Warrie Member|underlies|38090|Roy Hill Member|conformity|
75111|Leake Spring Metamorphics|is intruded by|74910|Rubberoid Granite||
75925|Middle Spring Granite|is intruded by|74910|Rubberoid Granite||
5760|Duerdin Group|overlies|30278|Ruby Plains Group|unconformity|
27793|Halls Creek Group|underlies|30278|Ruby Plains Group|unconformity|
14567|Olympio Formation|underlies|30278|Ruby Plains Group|not specified|
34421|Lamil Group|overlies|26880|Rudall Complex|unconformity|
31872|Tarcunyah Group|overlies|26880|Rudall Complex|unconformity|
31375|Yeneena Supergroup|overlies|26880|Rudall Complex|unconformity|
23763|Marboo Formation|is intruded by|23949|Ruins Dolerite||
8225|Heavitree Quartzite|overlies|24482|Rungutjirba Gneiss|unconformity|
4067|Cistern Formation|underlies|27300|Rushall Slate|not specified|
31690|Karratha Granodiorite|overlies|33889|Ruth Well Formation|not specified|
14130|Nickol River Formation|overlies|33889|Ruth Well Formation|conformity|
74812|Wattagee Formation|overlies|26883|Ryansville Formation|conformity|
25993|Lesueur Sandstone|overlies|16492|Sabina Sandstone|conformity|
34562|Willespie Formation|underlies|16492|Sabina Sandstone|conformity|
40569|Wonnerup Member|overlies|16492|Sabina Sandstone|not specified|
437|Angalarri Siltstone|underlies|16494|Saddle Creek Formation|conformity|
15264|Pinkerton Sandstone|overlies|16494|Saddle Creek Formation|conformity|
7476|Gogo Formation|is interbedded with|27229|Sadler Limestone|conformity|and abuts
25744|Pillara Limestone|is interbedded with|27229|Sadler Limestone|conformity|and abuts
19137|Virgin Hills Formation|overlies|27229|Sadler Limestone||
28358|Becher Sand|underlies|16508|Safety Bay Sand|not specified|
26273|Leschenault Formation|underlies|16508|Safety Bay Sand|unconformity|
17719|Tamala Limestone|underlies|16508|Safety Bay Sand|not specified|
23753|Mallowa Salt|underlies|23950|Sahara Formation|not specified|
12760|Mount Goodwin Formation|underlies|16515|Sahul Group||
15330|Plover Formation|overlies|16515|Sahul Group||
69683|Coongan Subgroup|underlies|16559|Salgash Subgroup|paraconformity|
69691|Kelly Group|overlies|16559|Salgash Subgroup|unconformity|
74062|Strelley Pool Formation|overlies|16559|Salgash Subgroup|unconformity|
17680|Talga Talga Subgroup|underlies|16559|Salgash Subgroup|conformity|
26238|Wyman Formation|overlies|16559|Salgash Subgroup|not specified|
34907|Collier Group|underlies|35575|Salvation Group|not specified|
40821|Glenayle Dolerite|intrudes|35575|Salvation Group||
33753|Sunbeam Group|overlies|35575|Salvation Group|not specified|
1401|Bejah Claystone|overlies|16579|Samuel Formation|not specified|
10987|Madura Formation|grades into|16579|Samuel Formation||
27874|Paterson Formation|underlies|16579|Samuel Formation|unconformity|
74207|Sunbird Formation|overlies|74206|Sandbar Sandstone|not specified|
29880|Port Smith Sand|underlies|74623|Sandfire Calcilutite|not specified|
1737|Biscay Formation|overlies|26135|Saunders Creek Formation|conformity|
25879|Ding Dong Downs Volcanics|underlies|26135|Saunders Creek Formation|unconformity|
22047|Junda Microgranite|underlies|26135|Saunders Creek Formation|not specified|
27569|Sophie Downs Granite|underlies|26135|Saunders Creek Formation|unconformity|
34907|Collier Group|overlies|16679|Scorpion Group|unconformity|
34906|Edmund Group|is equivalent to|16679|Scorpion Group||probably
8339|Highway Ultramafics|overlies|16682|Scotia Basalt|not specified|
36887|Dumbie Granodiorite|is intruded by|32582|Scrubber Granite||
35287|Halfway Gneiss|is intruded by|32582|Scrubber Granite||
36888|Moogie Metamorphics|is intruded by|32582|Scrubber Granite||
75712|Mount James Subgroup|overlies|32582|Scrubber Granite|unconformity|
40545|Golden Grove Formation|overlies|40548|Scuddles Formation|not specified|
2914|Bullita Group|overlies|28991|Seale Sandstone|conformity|
2314|Border Creek Formation|overlies|16758|Septimus Limestone|disconformity|
6185|Enga Sandstone|underlies|16758|Septimus Limestone|conformity|
40546|Gossan Valley Formation|overlies|40549|Shadow Well Formation|not specified|
9602|King Leopold Sandstone|overlies|31895|Shepherds Bore Granite|unconformity|
26436|Bullo River Sandstone|overlies|16839|Shoal Reach Formation|unconformity|
25260|Moonlight Valley Tillite|overlies|16839|Shoal Reach Formation|unconformity|
17153|Spencer Sandstone|underlies|16839|Shoal Reach Formation|conformity|
21408|Cable Beach Sand|underlies|22841|Shoonta Hill Sand|conformity|Gradational contact
23841|Mowanjum Sand|underlies|22841|Shoonta Hill Sand|not specified|
12284|Moorhead Formation|overlies|23966|Shotts Formation|unconformity|
23383|Big Dick Basalt|overlies|16869|Siberia Komatiite|not specified|
24071|Walter Williams Formation|underlies|16869|Siberia Komatiite|not specified|
10869|Lunnon Basalt|underlies|23972|Silver Lake Member|conformity|
18603|Tripod Hill Member|overlies|23972|Silver Lake Member|not specified|
8225|Heavitree Quartzite|overlies|24495|Simpsons Gap Metasediments|unconformity|
3647|Carnegie Formation|underlies|16942|Sir Frederick Conglomerate|unconformity|
11476|Maurice Formation|overlies|16942|Sir Frederick Conglomerate|conformity|
4734|Cornelia Sandstone|underlies|28155|Skates Hills Formation|unconformity|
11539|McFadden Formation|overlies|28155|Skates Hills Formation|not specified|
33755|Quadrio Formation|underlies|28155|Skates Hills Formation|unconformity|
437|Angalarri Siltstone|underlies|26141|Skinner Sandstone|unconformity|
787|Auvergne Group|underlies|26141|Skinner Sandstone|unconformity|
25905|Fargoo Tillite|overlies|26141|Skinner Sandstone|unconformity|
16494|Saddle Creek Formation|underlies|26141|Skinner Sandstone|unconformity|
488|Antrim Plateau Volcanics|overlies|16978|Skull Creek Formation|not specified|
8883|Jasper Gorge Sandstone|overlies|16978|Skull Creek Formation|unconformity|
74592|Stubbins Formation|is intruded by|26900|Slatey Creek Granite||
8415|Hogarth Formation|overlies|17012|Smoke Hill Volcanics|conformity|
36943|Mummawarrawarra Basalt|underlies|17012|Smoke Hill Volcanics|not specified|
69685|De Grey Supergroup|overlies|70124|Soanesville Group|unconformity|
28108|Lalla Rookh Sandstone|overlies|70124|Soanesville Group|unconformity|
488|Antrim Plateau Volcanics|overlies|17092|Soldiers Creek Granite|not specified|
18275|Tolmer Group|overlies|17092|Soldiers Creek Granite|not specified|
13010|Mount Parker Sandstone|overlies|27569|Sophie Downs Granite|unconformity|
26135|Saunders Creek Formation|overlies|27569|Sophie Downs Granite|unconformity|
30329|Yenyening Formation|underlies|34477|South Caroline Clay|not specified|
6954|Gage Sandstone|underlies|17128|South Perth Shale|conformity|
10291|Leederville Formation|overlies|17128|South Perth Shale|conformity|generally transitional
31474|Mangles Member|underlies|17128|South Perth Shale|not specified|
20871|Yarragadee Formation|underlies|17128|South Perth Shale|unconformity|
8075|Hardey Formation|overlies|68645|South Whundo Monzogranite|unconformity|
26833|Paringa Basalt|underlies|17137|Spargoville Formation|unconformity|
7476|Gogo Formation|underlies|17139|Sparke Conglomerate||
13030|Mount Pierre Group|overlies|17139|Sparke Conglomerate|conformity|
25744|Pillara Limestone|is interbedded with|17139|Sparke Conglomerate|conformity|
19137|Virgin Hills Formation|overlies|17139|Sparke Conglomerate|conformity|and interfingers with
2511|Brassey Range Formation|underlies|26904|Spearhole Formation|not specified|
8955|Jilyili Formation|underlies|26904|Spearhole Formation|disconformity|
23849|Mundadjini Formation|overlies|26904|Spearhole Formation|disconformity|
8108|Hart Dolerite|intrudes|17150|Speewah Group||
9572|Kimberley Group|overlies|17150|Speewah Group|unconformity|
19928|Whitewater Volcanics|underlies|17150|Speewah Group|not specified|
10524|Lloyd Creek Formation|underlies|17153|Spencer Sandstone|conformity|
25260|Moonlight Valley Tillite|overlies|17153|Spencer Sandstone|unconformity|
16839|Shoal Reach Formation|overlies|17153|Spencer Sandstone|conformity|
3230|Byro Group|overlies|24499|Split Hill Sandstone|conformity|
74796|Biddenew Formation|underlies|74795|Spring Camp Formation||
33438|Quartpot Pelite|underlies|74795|Spring Camp Formation||
37193|Yilgatherra Formation|overlies|74795|Spring Camp Formation||
24116|Woblegun Formation|underlies|23987|Stag Arrow Formation|not specified|
17363|Stokes Siltstone|overlies|26147|Stairway Sandstone|conformity|gradational
9907|Kundip Quartzite|overlies|23992|Steere Formation|not specified|
36848|Manyutup Tonalite|underlies|23992|Steere Formation|nonconformity|or thrust contact
9250|Kanpa Formation|underlies|17325|Steptoe Formation|conformity|
35680|Lungkarta Formation|overlies|17325|Steptoe Formation|not specified|
4586|Coomarie Sandstone|underlies|17338|Stirling Sandstone|unconformity|
4345|Collie Group|overlies|26911|Stockton Group|not specified|
24096|Westralia Sandstone|overlies|26911|Stockton Group|not specified|
74952|Woolgra Andesite Member|overlies|74807|Stockyard Basalt Member|not specified|
7417|Glenhill Formation|underlies|17367|Stonewall Sandstone|not specified|
15228|Pincombe Formation|overlies|17367|Stonewall Sandstone|not specified|
27212|Napier Formation|overlies|27574|Stony Creek Conglomerate||
19137|Virgin Hills Formation|is interbedded with|27574|Stony Creek Conglomerate|conformity|
31476|Jervoise Sandstone|underlies|40566|Stragglers Member|conformity|
31474|Mangles Member|overlies|40566|Stragglers Member|conformity|
27151|Euro Basalt|overlies|74062|Strelley Pool Formation|not specified|
14834|Panorama Formation|underlies|74062|Strelley Pool Formation|not specified|
19508|Warrawoona Group|underlies|74062|Strelley Pool Formation|unconformity|
8225|Heavitree Quartzite|overlies|22910|Stuart Pass Dolerite|unconformity|
8883|Jasper Gorge Sandstone|overlies|17454|Stubb Formation|conformity|
20428|Wondoan Hill Formation|underlies|17454|Stubb Formation|conformity|
35397|Killi Killi Formation|is faulted against|74592|Stubbins Formation||
26900|Slatey Creek Granite|intrudes|74592|Stubbins Formation||
17763|Tanami Group|overlies|74592|Stubbins Formation|unconformity|
1758|Bitter Springs Formation|overlies|17468|Sturt Tillite|unconformity|
8225|Heavitree Quartzite|overlies|17468|Sturt Tillite|unconformity|
34556|Mosswood Formation|underlies|34554|Sue Group|conformity|
16492|Sabina Sandstone|overlies|34554|Sue Group|conformity|
25816|Budjan Creek Formation|underlies|32237|Sulphur Springs Group|not specified|
27151|Euro Basalt|underlies|32237|Sulphur Springs Group|unconformity|
27160|Gorge Creek Group|overlies|32237|Sulphur Springs Group|disconformity|
69691|Kelly Group|underlies|32237|Sulphur Springs Group|unconformity|
19508|Warrawoona Group|underlies|32237|Sulphur Springs Group|unconformity|
23409|Boondawari Formation|overlies|33753|Sunbeam Group|not specified|
23409|Boondawari Formation|overlies|33753|Sunbeam Group|unconformity|
33826|Buldya Group|is equivalent to|33753|Sunbeam Group||
34907|Collier Group|underlies|33753|Sunbeam Group|unconformity|
33754|Disappointment Group|overlies|33753|Sunbeam Group|unconformity|
74206|Sandbar Sandstone|underlies|74207|Sunbird Formation|unconformity|
17793|Tanmurra Formation|underlies|74207|Sunbird Formation|unconformity|
4586|Coomarie Sandstone|is equivalent to|17542|Supplejack Downs Sandstone||
7009|Gardiner Sandstone|is equivalent to|17542|Supplejack Downs Sandstone||
7009|Gardiner Sandstone|underlies|17542|Supplejack Downs Sandstone||
14869|Pargee Sandstone|overlies|17542|Supplejack Downs Sandstone|unconformity|
17668|Talbot Well Formation|is equivalent to|17542|Supplejack Downs Sandstone||
17763|Tanami Group|underlies|17542|Supplejack Downs Sandstone|unconformity|
1249|Bathurst Island Group|overlies|17572|Swan Formation|not specified|
15330|Plover Formation|underlies|17572|Swan Formation|disconformity|
9612|Kings Park Formation|underlies|69788|Swan River Formation|unconformity|
69789|Perth Formation|underlies|69788|Swan River Formation|unconformity|
23705|Kopke Sandstone|underlies|24004|Sweeney Mia Formation|conformity|
6902|Frere Formation|overlies|32536|Sweetwaters Well Member|not specified|
6834|Fortescue Group|overlies|34041|Sylvania Dyke Swarm|not specified|
35680|Lungkarta Formation|underlies|17624|Table Hill Volcanics|not specified|
12576|Mount Chandler Sandstone|overlies|17624|Table Hill Volcanics||
27874|Paterson Formation|overlies|17624|Table Hill Volcanics|not specified|
35794|Wahlgu Formation|underlies|17624|Table Hill Volcanics|conformity|
19416|Wanna Formation|overlies|17624|Table Hill Volcanics|not specified|
32211|Coucal Formation|overlies|32210|Table Top Formation|not specified|
488|Antrim Plateau Volcanics|overlies|17668|Talbot Well Formation|unconformity|
4586|Coomarie Sandstone|overlies|17668|Talbot Well Formation|conformity|
7009|Gardiner Sandstone|underlies|17668|Talbot Well Formation|conformity|
69683|Coongan Subgroup|overlies|17680|Talga Talga Subgroup|disconformity|
69684|Coonterunah Subgroup|underlies|17680|Talga Talga Subgroup|conformity|
69691|Kelly Group|overlies|17680|Talga Talga Subgroup|unconformity|
16559|Salgash Subgroup|overlies|17680|Talga Talga Subgroup|conformity|
8225|Heavitree Quartzite|overlies|37706|Talipata Granite|unconformity|
2592|Broadhurst Formation|overlies|31875|Taliwanya Formation|not specified|
26490|Coolbro Sandstone|overlies|31875|Taliwanya Formation|not specified|
31874|Pungkuli Formation|overlies|31875|Taliwanya Formation|not specified|
26880|Rudall Complex|underlies|31875|Taliwanya Formation|not specified|
23346|Australind Formation|underlies|17719|Tamala Limestone|unconformity|
2550|Bridport Calcilutite|overlies|17719|Tamala Limestone|unconformity|
27268|Eaton Sand|overlies|17719|Tamala Limestone|unconformity|
10291|Leederville Formation|underlies|17719|Tamala Limestone|unconformity|
10296|Leeuwin Complex|underlies|17719|Tamala Limestone|unconformity|
26273|Leschenault Formation|overlies|17719|Tamala Limestone|unconformity|
15071|Peron Sandstone|underlies|17719|Tamala Limestone|not specified|
16508|Safety Bay Sand|overlies|17719|Tamala Limestone|not specified|
1735|Birrindudu Group|overlies|17763|Tanami Group|unconformity|
42072|Borefield Road Suite|intrudes|17763|Tanami Group||
14869|Pargee Sandstone|overlies|17763|Tanami Group|unconformity|
74592|Stubbins Formation|underlies|17763|Tanami Group|unconformity|
10341|Lennard River Group|overlies|17769|Tandalgoo Formation|conformity|
24124|Worral Formation|underlies|17769|Tandalgoo Formation|disconformity|
36897|Warri Warri Member|underlies|36895|Tanguin Member|not specified|
36896|Warroo Hill Member|overlies|36895|Tanguin Member|not specified|
9923|Kuriyippi Formation|overlies|17793|Tanmurra Formation|unconformity|
11862|Milligans Formation|underlies|17793|Tanmurra Formation|conformity|
26849|Point Spring Sandstone|overlies|17793|Tanmurra Formation||
9090|Jurabi Member|overlies|26162|Tantabiddi Member|not specified|
34951|Bangemall Supergroup|underlies|31872|Tarcunyah Group|unconformity|
6834|Fortescue Group|underlies|31872|Tarcunyah Group|unconformity|
27160|Gorge Creek Group|underlies|31872|Tarcunyah Group|unconformity|
28588|Gregory Granitic Complex|underlies|31872|Tarcunyah Group|unconformity|
26880|Rudall Complex|underlies|31872|Tarcunyah Group|unconformity|
17910|Tchukardine Formation|overlies|31872|Tarcunyah Group|unconformity|
8075|Hardey Formation|overlies|68500|Tarlwa Pool Tonalite|unconformity|
34040|Kylena Formation|overlies|68500|Tarlwa Pool Tonalite|unconformity|
18275|Tolmer Group|is equivalent to|17902|Tawallah Group||
31774|Bearra Gneiss|underlies|31773|Tching Granite|not specified|
31772|Cundarra Granite|overlies|31773|Tching Granite|not specified|
23849|Mundadjini Formation|underlies|17910|Tchukardine Formation|unconformity|
34888|Wongarlong Formation|underlies|17910|Tchukardine Formation|unconformity|
20612|Woora Woora Formation|overlies|17910|Tchukardine Formation|disconformity|
10834|Lubbock Formation|overlies|25521|Tean Formation|conformity|
11509|McAlly Shale|underlies|25521|Tean Formation|conformity|
15671|Puntapunta Formation|overlies|36883|Telfer Member||
74053|Dombey Formation|underlies|67988|Tern Formation|unconformity|
74044|Penguin Formation|overlies|67988|Tern Formation|unconformity|
23483|Cheyne Springs Formation|underlies|32056|Terrys Camp Member|disconformity|
27174|Kiangi Creek Formation|overlies|32056|Terrys Camp Member||
31894|Red Rock Formation|underlies|30609|Texas Downs Formation|not specified|
5618|Doolgunna Formation|is interbedded with|18018|Thaduna Formation||
5618|Doolgunna Formation|overlies|18018|Thaduna Formation|not specified|
31760|Johnson Cairn Formation|underlies|18018|Thaduna Formation|disconformity|
22095|Killara Formation|is interbedded with|18018|Thaduna Formation||
22095|Killara Formation|overlies|18018|Thaduna Formation|not specified|
27828|Maraloou Formation|overlies|18018|Thaduna Formation||
13423|Mundarie Siltstone|underlies|18020|Thambrong Formation|not specified|
19668|Weedarra Shale|overlies|18020|Thambrong Formation|not specified|
7009|Gardiner Sandstone|overlies|18039|The Granites Granite|not specified|
13518|Muriel Range Sandstone|overlies|18039|The Granites Granite|not specified|
26880|Rudall Complex|underlies|70719|Throssell Range Group|unconformity|
23633|Gossan Hill Group|underlies|24031|Thundelarra Group|not specified|
40547|Minjar Group|overlies|24031|Thundelarra Group|not specified|
13287|Moyle River Formation|is intruded by|18111|Ti-Tree Granophyre||
9793|Koongie Park Formation|overlies|18130|Tickalara Metamorphics|not specified|
31784|Mabel Downs Tonalite|intrudes|18130|Tickalara Metamorphics||
31894|Red Rock Formation|overlies|18130|Tickalara Metamorphics|unconformity|
787|Auvergne Group|overlies|35323|Tijunna Group|unconformity|
2914|Bullita Group|underlies|35323|Tijunna Group|unconformity|
8883|Jasper Gorge Sandstone|overlies|35323|Tijunna Group|unconformity|
8883|Jasper Gorge Sandstone|overlies|18163|Timber Creek Formation|unconformity|
19609|Wattie Group|underlies|18163|Timber Creek Formation|unconformity|
31270|Douri Sandstone|underlies|18186|Timperley Shale|not specified|
14447|Nyuless Sandstone|overlies|18186|Timperley Shale|not specified|
73568|Myalup Sand|underlies|73571|Tims Thicket Limestone|unconformity|
488|Antrim Plateau Volcanics|underlies|24525|Tindall Limestone|unconformity|
18275|Tolmer Group|underlies|24525|Tindall Limestone|not specified|
77848|Brilliant Formation|is intruded by|77862|Tindals Diorite||
5300|Dean Quartzite|overlies|36772|Tjauwata Group|disconformity|
33649|Pottoyu Granite Suite|underlies|36772|Tjauwata Group|unconformity|
18269|Tollu Group|is equivalent to|36772|Tjauwata Group||
35316|Karukali Quartzite|underlies|36773|Tjuninanta Formation|conformity|
12780|Mount Harris Basalt|overlies|36773|Tjuninanta Formation|conformity|
18515|Townsend Quartzite|overlies|18269|Tollu Group|not specified|
1735|Birrindudu Group|is equivalent to|18275|Tolmer Group||
10414|Limbunya Group|overlies|18275|Tolmer Group|unconformity|
18275|Tolmer Group|is equivalent to|18318|Tomkinson Creek Group||
271|Alinga Formation|underlies|18394|Toolonga Calcilutite|not specified|
3589|Cardabia Calcarenite|overlies|18394|Toolonga Calcilutite|unconformity|
7072|Gearle Siltstone|underlies|18394|Toolonga Calcilutite|disconformity|
23645|Haycock Marl|underlies|18394|Toolonga Calcilutite|unconformity|
9823|Korojon Calcarenite|overlies|18394|Toolonga Calcilutite|conformity|
11957|Miria Formation|overlies|18394|Toolonga Calcilutite|unconformity|
20259|Winning Group|underlies|18394|Toolonga Calcilutite|disconformity|
26032|Miningarra Subgroup|overlies|18399|Tooloo Subgroup|not specified|
10987|Madura Formation|underlies|18405|Toondi Formation|disconformity|
26085|Nurina Formation|overlies|18405|Toondi Formation|disconformity|
8075|Hardey Formation|overlies|68632|Toorare Tonalite|unconformity|
34040|Kylena Formation|overlies|68632|Toorare Tonalite|unconformity|
25918|Garford Formation|underlies|74176|Topgallant Sand|not specified|
6858|Fossil Head Formation|underlies|18445|Torrens Formation|unconformity|
74047|Pearce Formation|overlies|18445|Torrens Formation||
1491|Bentley Supergroup|underlies|18515|Townsend Quartzite|not specified|
2683|Browne Formation|overlies|18515|Townsend Quartzite|disconformity|
10298|Lefroy Formation|overlies|18515|Townsend Quartzite|unconformity|
11971|Mission Group|underlies|18515|Townsend Quartzite|unconformity|
13596|Musgrave Complex|underlies|18515|Townsend Quartzite|unconformity|
18269|Tollu Group|underlies|18515|Townsend Quartzite|not specified|
31019|Bradley Basalt|overlies|31018|Tozer Formation|conformity|
31017|Nallana Formation|underlies|31018|Tozer Formation|conformity|
9483|Keyling Formation|overlies|35919|Treachery Formation||
9923|Kuriyippi Formation|underlies|35919|Treachery Formation|unconformity|
23359|Bare Formation|overlies|18563|Trealla Limestone|not specified|
6446|Exmouth Sandstone|overlies|18563|Trealla Limestone|not specified|
7272|Giralia Calcarenite|underlies|18563|Trealla Limestone|disconformity|
27459|Lamont Sandstone|underlies|18563|Trealla Limestone|not specified|
15071|Peron Sandstone|overlies|18563|Trealla Limestone|not specified|
15198|Pilgramunna Formation|overlies|18563|Trealla Limestone|not specified|
15231|Pindilya Formation|underlies|18563|Trealla Limestone|not specified|
27594|Tulki Limestone|underlies|18563|Trealla Limestone|not specified|
8786|Irregully Formation|overlies|18595|Tringadee Formation|conformity|
27093|Padbury Group|underlies|18595|Tringadee Formation|unconformity|
5437|Devon Consols Basalt|overlies|18603|Tripod Hill Member|conformity|
23972|Silver Lake Member|underlies|18603|Tripod Hill Member|not specified|
6726|Flamingo Group|overlies|18608|Troughton Group|disconformity|
9623|Kinmore Group|underlies|18608|Troughton Group|conformity|
4046|Christmas Creek Member|overlies|24538|Tuckfield Member|not specified|
14410|Nura Nura Member|underlies|24538|Tuckfield Member|not specified|
13520|Murion Member|overlies|27594|Tulki Limestone|not specified|
15198|Pilgramunna Formation|underlies|27594|Tulki Limestone|not specified|
18563|Trealla Limestone|overlies|27594|Tulki Limestone|disconformity|
8896|Jeerinah Formation|overlies|18668|Tumbiana Formation|conformity|
34040|Kylena Formation|underlies|18668|Tumbiana Formation|conformity|
35002|Maddina Formation|overlies|18668|Tumbiana Formation|conformity|
27847|Mount Roe Basalt|underlies|18668|Tumbiana Formation|not specified|
31387|Ajana Formation|overlies|18674|Tumblagooda Sandstone|not specified|
7463|Gneudna Formation|overlies|18674|Tumblagooda Sandstone|unconformity|
9696|Kockatea Shale|overlies|18674|Tumblagooda Sandstone|not specified|
20324|Wittecarra Sandstone|overlies|18674|Tumblagooda Sandstone|disconformity|
14452|O'Donnell Formation|underlies|18692|Tunganary Formation|not specified|
19036|Valentine Siltstone|overlies|18692|Tunganary Formation|not specified|
27407|Flacourt Formation|underlies|18696|Tunney Member|not specified|
8005|Hamersley Group|underlies|18702|Turee Creek Group|conformity|
20715|Wyloo Group|overlies|18702|Turee Creek Group|unconformity|
33835|Wyloo Supersequence|overlies|33832|Turee Creek Supersequence|not specified|
