Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
2543|Bridgewater Formation|overlies|14844|Pantoulbie Formation|disconformity|
23414|Box Bore Granite|underlies|14854|Parabarana Sandstone||
2891|Bulldog Shale|overlies|14854|Parabarana Sandstone|unconformity|
3284|Cadna-owie Formation|is equivalent to|14854|Parabarana Sandstone||
17992|Terrapinna Granite|underlies|14854|Parabarana Sandstone||
198|Ajax Limestone|overlies|14855|Parachilna Formation|not specified|
28299|Bunyeroo Formation|underlies|14855|Parachilna Formation|disconformity|
25432|Rawnsley Quartzite|underlies|14855|Parachilna Formation|disconformity|
18983|Uratanna Formation|underlies|14855|Parachilna Formation|not specified|
20045|Wilkawillina Limestone|overlies|14855|Parachilna Formation|not specified|
20148|Wilpena Group|underlies|14855|Parachilna Formation|not specified|
20277|Winulta Formation|is equivalent to|14855|Parachilna Formation||
20297|Wirrapowie Limestone|overlies|14855|Parachilna Formation|unconformity|erosional
20498|Woodendinna Dolomite|overlies|14855|Parachilna Formation|conformity|
35886|Mount Howden Subgroup|is equivalent to|14860|Paragon Group||
17531|Sundown Group|underlies|14860|Paragon Group|conformity|
34770|Wallatinna Member|underlies|25694|Parakeelya Alkali Member||
20730|Wywyana Formation|overlies|14862|Paralana Quartzite|not specified|
9889|Kulpara Formation|underlies|14866|Parara Limestone|conformity|
28756|Minlaton Formation|overlies|14866|Parara Limestone|unconformity|
10170|Langra Formation|underlies|14883|Parke Siltstone|conformity|
11667|Mereenie Sandstone|underlies|14883|Parke Siltstone|not specified|
23328|Allendale Metasediments|underlies|26096|Parnell Formation|not specified|
31514|Bryant Creek Formation|underlies|31519|Pata Formation|conformity|
11718|Merrimelia Formation|underlies|14936|Patchawarra Formation|not specified|
13586|Murteree Shale|overlies|14936|Patchawarra Formation|conformity|
18232|Tirrawarra Sandstone|underlies|14936|Patchawarra Formation|conformity|
10343|Lennis Sandstone|underlies|27874|Paterson Formation|not specified|
16579|Samuel Formation|overlies|27874|Paterson Formation|unconformity|
17624|Table Hill Volcanics|underlies|27874|Paterson Formation|not specified|
70107|Yorke Group|overlies|70108|Pavy Group|conformity|
17845|Tarcoola Formation|overlies|68682|Paxton Granite|unconformity|
24522|Tidnamurkuna Volcanics|is interbedded with|14973|Peake Metamorphics||
26332|Wirriecurrie Granite|intrudes|14973|Peake Metamorphics||
26332|Wirriecurrie Granite|is faulted against|14973|Peake Metamorphics||
27129|Colinlea Sandstone|underlies|14984|Peawaddy Formation|conformity|
5489|Dilwyn Formation|overlies|14994|Pebble Point Formation|conformity|
6363|Eumeralla Formation|underlies|14994|Pebble Point Formation|not specified|
14685|Otway Group|underlies|14994|Pebble Point Formation|not specified|
14730|Paaratte Formation|underlies|14994|Pebble Point Formation||
16826|Sherbrook Group|underlies|14994|Pebble Point Formation|unconformity|
8225|Heavitree Quartzite|overlies|41849|Peculiar Complex|unconformity|
4714|Cordillo Silcrete|underlies|24453|Pedirka Formation|conformity|
27954|Woodgate Gravel|overlies|24453|Pedirka Formation|disconformity|
24069|Walkandi Formation|underlies|24619|Peera Peera Formation|unconformity|
7675|Grampus Quartzite|overlies|27876|Pepuarta Tillite||
7874|Gumbowie Arkose|underlies|27876|Pepuarta Tillite||
7861|Gull Rock Member|underlies|23898|Perkana Member|not specified|
10184|Larapinta Group|overlies|15091|Pertaoorrta Group|not specified|
14744|Pacoota Sandstone|overlies|15091|Pertaoorrta Group|not specified|
1758|Bitter Springs Formation|underlies|15094|Pertatataka Formation|disconformity|
6118|Elyuah Formation|is equivalent to|15094|Pertatataka Formation||
9070|Julie Formation|overlies|15094|Pertatataka Formation|not specified|
11667|Mereenie Sandstone|underlies|15099|Pertnjara Group|unconformity|
29843|Meningie Well Formation|overlies|29842|Peryhumuck Formation|unknown|
29846|Mustering Paddock Formation|overlies|29842|Peryhumuck Formation|not specified|
14862|Paralana Quartzite|overlies|24620|Petermorra Volcanics|not specified|
24622|Prospect Hill Granite|intrudes|24620|Petermorra Volcanics||
16795|Shanahan Conglomerate Member|overlies|24620|Petermorra Volcanics|not specified|
24632|White Well Granite|intrudes|24620|Petermorra Volcanics||
25773|Balquhidder Formation|underlies|15122|Petrel Cove Formation|not specified|
11826|Middleton Sandstone|overlies|15122|Petrel Cove Formation|not specified|
25918|Garford Formation|overlies|15170|Pidinga Formation|unconformity|
37212|Khasta Formation|overlies|15170|Pidinga Formation|not specified|
25355|Nullarbor Limestone|overlies|15170|Pidinga Formation|not specified|
27541|Potoroo Formation|underlies|15170|Pidinga Formation|unconformity|
7460|Gnalta Group|is faulted against|73404|Pimbilla Tank Group||
33891|Alinya Formation|overlies|26843|Pindyin Sandstone|conformity|
20650|Wright Hill Formation|overlies|26843|Pindyin Sandstone|not specified|
14866|Parara Limestone|underlies|76225|Pinyatta Member||
76224|Wookata Shale Member|overlies|76225|Pinyatta Member||
1758|Bitter Springs Formation|is equivalent to|15279|Pinyinna beds||
5300|Dean Quartzite|underlies|15279|Pinyinna beds|conformity|
571|Areyonga Formation|overlies|15284|Pioneer Sandstone|not specified|
571|Areyonga Formation|underlies|15284|Pioneer Sandstone|disconformity|
1758|Bitter Springs Formation|underlies|15284|Pioneer Sandstone|unconformity|
15094|Pertatataka Formation|overlies|15284|Pioneer Sandstone|conformity|
15094|Pertatataka Formation|overlies|15284|Pioneer Sandstone|not specified|
14121|Ngaltinga Formation|overlies|33993|Pirramimma Sandstone|not specified|
29906|Birksgate Complex|is intruded by|39078|Pitjantjatjara Supersuite||
3856|Ceduna Formation|underlies|15317|Platypus Formation|disconformity|
26214|Wigunda Formation|overlies|15317|Platypus Formation|not specified|
20402|Wombat Sandstone Member|overlies|15317|Platypus Formation|conformity|
29887|Bimba Formation|underlies|37091|Plumbago Formation|not specified|
6324|Ettlewood Calc-Silicate Member|underlies|37091|Plumbago Formation|not specified|
35886|Mount Howden Subgroup|overlies|37091|Plumbago Formation|not specified|
35325|Strathearn Group|overlies|37091|Plumbago Formation|not specified|
3506|Cape Jervis Formation|underlies|24460|Point Ellen Formation|not specified|
7315|Glanville Formation|overlies|24460|Point Ellen Formation|not specified|
7982|Hallett Cove Sandstone|underlies|24460|Point Ellen Formation||
24502|St Peter Suite|is intruded by|77225|Point James Granite||
3506|Cape Jervis Formation|underlies|15383|Point Turton Limestone|unconformity|
24225|Coolardie Formation|underlies|15393|Polda Formation|unconformity|
5941|Echidna Formation|overlies|15393|Polda Formation|not specified|
9569|Kilroo Formation|underlies|15393|Polda Formation|not specified|
10170|Langra Formation|overlies|27881|Polly Conglomerate|conformity|
11667|Mereenie Sandstone|underlies|27881|Polly Conglomerate|not specified|
36779|Moonaree Dacite Member|overlies|36780|Pondanna Dacite Member|not specified|
7460|Gnalta Group|is equivalent to|35621|Ponto Group||
262|Algebuckina Sandstone|overlies|15442|Poolowanna Formation|unconformity|
4976|Cuddapan Formation|underlies|15442|Poolowanna Formation|unconformity|
8610|Hutton Sandstone|overlies|15442|Poolowanna Formation|not specified|
15684|Purni Formation|underlies|15442|Poolowanna Formation|unconformity|
7315|Glanville Formation|is interbedded with|15448|Pooraka Formation||
8381|Hindmarsh Clay|underlies|15448|Pooraka Formation|not specified|
26109|Port Willunga Formation|underlies|15448|Pooraka Formation|not specified|
16110|Ripon Calcrete|underlies|15448|Pooraka Formation|not specified|
16542|Saint Kilda Formation|overlies|15448|Pooraka Formation|not specified|
17851|Taringa Formation|underlies|15448|Pooraka Formation||
19958|Wiabuna Formation|overlies|15448|Pooraka Formation|not specified|
4157|Clifton Formation|underlies|15462|Port Campbell Limestone|not specified|
7107|Gellibrand Marl|underlies|15462|Port Campbell Limestone|not specified|
26109|Port Willunga Formation|underlies|28936|Port Vincent Limestone|conformity|
26125|Rogue Formation|underlies|28936|Port Vincent Limestone|conformity|
3506|Cape Jervis Formation|underlies|26109|Port Willunga Formation|unconformity|
25843|Chinaman Gully Formation|underlies|26109|Port Willunga Formation|disconformity|
7982|Hallett Cove Sandstone|overlies|26109|Port Willunga Formation|unconformity|
8381|Hindmarsh Clay|overlies|26109|Port Willunga Formation|unconformity|
15448|Pooraka Formation|overlies|26109|Port Willunga Formation|not specified|
28936|Port Vincent Limestone|overlies|26109|Port Willunga Formation|conformity|
31513|Glenforslan Formation|overlies|31509|Portee Carbonate Member|not specified|
11187|Mannum Formation|underlies|31509|Portee Carbonate Member|not specified|
15170|Pidinga Formation|overlies|27541|Potoroo Formation|unconformity|
26214|Wigunda Formation|underlies|27541|Potoroo Formation|conformity|
25645|Wonoka Formation|underlies|15525|Pound Subgroup|not specified|
6416|Evergreen Formation|overlies|15540|Precipice Sandstone|conformity|
3744|Casterton Formation|underlies|15555|Pretty Hill Formation|unconformity|
6363|Eumeralla Formation|overlies|15555|Pretty Hill Formation|unconformity|
10030|Laira Formation|overlies|15555|Pretty Hill Formation|conformity|
36996|Hall Bay Volcanics|underlies|33395|Price Metasediments|not specified|
24620|Petermorra Volcanics|is intruded by|24622|Prospect Hill Granite||
1408|Belair Subgroup|underlies|27223|Pualco Tillite|disconformity|
23375|Benda Siltstone|overlies|27223|Pualco Tillite|conformity|
3106|Burra Group|underlies|27223|Pualco Tillite|unconformity|
20307|Wirrildar beds|overlies|15666|Punkerri Sandstone|unconformity|
20650|Wright Hill Formation|underlies|15666|Punkerri Sandstone|disconformity|
23328|Allendale Metasediments|underlies|15683|Purnamoota Subgroup|not specified|
17531|Sundown Group|overlies|15683|Purnamoota Subgroup|not specified|
26505|Crown Point Formation|underlies|15684|Purni Formation|conformity|
15442|Poolowanna Formation|overlies|15684|Purni Formation|unconformity|
8225|Heavitree Quartzite|overlies|41850|Putardi Quartzite|unconformity|
2176|Bonney Sandstone|overlies|40391|Puttapa Conglomerate|not specified|
25645|Wonoka Formation|underlies|40391|Puttapa Conglomerate|not specified|
11702|Merreti Member|overlies|26114|Pyap Member|not specified|
16036|Renmark Group|overlies|22711|Pyrenees Formation|not specified|
4752|Corrodgery Formation|overlies|27885|Ramsay Limestone|not specified|
28756|Minlaton Formation|underlies|27885|Ramsay Limestone|unconformity|
14866|Parara Limestone|underlies|27885|Ramsay Limestone|conformity|
9023|Jones Valley Member|underlies|15841|Ranmoor Member|not specified|
25749|Thackaringa Group|is intruded by|70120|Rasp Ridge Granite Gneiss||
28634|Kanmantoo Group|is intruded by|15851|Rathjen Gneiss||
13247|Mount Wright Volcanics|is faulted against|15860|Ravendale Formation||
2176|Bonney Sandstone|underlies|25432|Rawnsley Quartzite|not specified|
14855|Parachilna Formation|overlies|25432|Rawnsley Quartzite|disconformity|
18983|Uratanna Formation|overlies|25432|Rawnsley Quartzite|disconformity|
25887|Dunns Mine Limestone|underlies|24469|Recovery Formation|not specified|
26307|Hogan Dolomite|overlies|24469|Recovery Formation|conformity|
4144|Clevedale Migmatite|overlies|15968|Redan Gneiss||
27129|Colinlea Sandstone|overlies|16012|Reids Dome beds|conformity|
14485|Observatory Hill Formation|overlies|26322|Relief Sandstone|not specified|
26319|Ouldburra Formation|overlies|26322|Relief Sandstone|unconformity|
16248|Rodda beds|underlies|26322|Relief Sandstone|not specified|
23088|Ungoolya Group|underlies|26322|Relief Sandstone|unconformity|
3322|Calivil Formation|overlies|16036|Renmark Group|not specified|
6363|Eumeralla Formation|underlies|16036|Renmark Group|not specified|
7672|Grampians Group|underlies|16036|Renmark Group|not specified|
13544|Murray Group|overlies|16036|Renmark Group|not specified|
14685|Otway Group|underlies|16036|Renmark Group|not specified|
18976|Urana Formation|underlies|16036|Renmark Group|unconformity|
20670|Wunghnu Group|overlies|16036|Renmark Group|not specified|
39172|Aagot Member|is intruded by|39161|Renowden Metabasalt Member||
20148|Wilpena Group|overlies|16059|Reynella Siltstone Member|not specified|
17468|Sturt Tillite|overlies|16067|Rhynie Sandstone|unconformity|
23126|Wallaroo Group|underlies|16067|Rhynie Sandstone|unconformity|
2543|Bridgewater Formation|overlies|16110|Ripon Calcrete|not specified|
2543|Bridgewater Formation|underlies|16110|Ripon Calcrete|not specified|
3026|Bungunnia Limestone|underlies|16110|Ripon Calcrete|not specified|
16067|Rhynie Sandstone|overlies|26872|River Broughton Beds|not specified|
2026|Blyth Dolomite|underlies|34745|River Wakefield Formation|not specified|
18515|Townsend Quartzite|is equivalent to|25446|Robert Formation||
7672|Grampians Group|underlies|39879|Rocklands Volcanic Group|unconformity|
854|Backstairs Passage Formation|underlies|24623|Rockleigh Formation|not specified|
26322|Relief Sandstone|overlies|16248|Rodda beds|unconformity|
27099|Abrakurrie Limestone|underlies|16251|Roe Calcarenite|not specified|
20155|Wilson Bluff Limestone|underlies|16251|Roe Calcarenite|unconformity|
27074|Aldinga Member|grades into|26125|Rogue Formation||
3506|Cape Jervis Formation|underlies|26125|Rogue Formation|unconformity|
13402|Muloowurtie Formation|underlies|26125|Rogue Formation|unconformity|
3284|Cadna-owie Formation|underlies|16267|Rolling Downs Group|not specified|
4714|Cordillo Silcrete|overlies|16267|Rolling Downs Group||
6451|Eyre Formation|overlies|16267|Rolling Downs Group|unconformity|
24226|Coominaree Dolomite|underlies|27299|Rook Tuff|not specified|
24247|Dome Sandstone|underlies|27299|Rook Tuff|conformity|
25887|Dunns Mine Limestone|overlies|27299|Rook Tuff|conformity|
18460|Torrowangee Group|overlies|27299|Rook Tuff|not specified|
20586|Wooltana Volcanics|underlies|27299|Rook Tuff|not specified|
14818|Pandurra Formation|overlies|16311|Roopena Volcanics|unconformity|
5198|Daralingie Formation|overlies|16348|Roseneath Shale|not specified|
6221|Epsilon Formation|underlies|16348|Roseneath Shale|not specified|
13586|Murteree Shale|underlies|16348|Roseneath Shale|not specified|
18357|Toolachee Formation|overlies|16348|Roseneath Shale|unconformity|
9003|Johanna River Sand|overlies|16373|Rotten Point Sand|not specified|
19901|White Point Conglomerate|underlies|75987|Rouge Mudstone Member|conformity|
68739|Gleesons Landing Granite|is intruded by|38350|Royston Granite||
68745|Tournefort Metadolerite|intrudes|38350|Royston Granite||
262|Algebuckina Sandstone|underlies|16445|Rumbalara Shale||
5295|De Souza Sandstone|underlies|16445|Rumbalara Shale|not specified|
8225|Heavitree Quartzite|overlies|24482|Rungutjirba Gneiss|unconformity|
6363|Eumeralla Formation|is equivalent to|16454|Runnymede Formation||
2891|Bulldog Shale|underlies|16461|Russo beds|not specified|
7107|Gellibrand Marl|underlies|25457|Rutledge Marl Member|not specified|
27074|Aldinga Member|underlies|16480|Ruwarung Member|not specified|
1408|Belair Subgroup|overlies|16502|Saddleworth Formation|unconformity|
7672|Grampians Group|overlies|23952|Saint Arnaud Group||
2543|Bridgewater Formation|underlies|16542|Saint Kilda Formation||
24637|Fulham Sand|overlies|16542|Saint Kilda Formation|not specified|
26042|Moornaba Sand|underlies|16542|Saint Kilda Formation|not specified|
15448|Pooraka Formation|underlies|16542|Saint Kilda Formation|not specified|
19226|Waldeila Formation|is interbedded with|16542|Saint Kilda Formation||
35883|Ethiudna Subgroup|underlies|35884|Saltbush Subgroup|not specified|
35886|Mount Howden Subgroup|overlies|35884|Saltbush Subgroup|not specified|
10987|Madura Formation|grades into|16579|Samuel Formation||
8504|Horseshoe Bend Shale|underlies|16619|Santo Sandstone|unconformity|
28396|Brachina Formation|overlies|25748|Seacliff Sandstone|not specified|
14329|Nuccaleena Formation|overlies|25748|Seacliff Sandstone|not specified|
18806|Umberatana Group|underlies|25748|Seacliff Sandstone|not specified|
27124|Burnham Limestone|underlies|27563|Seaford Formation|conformity|
14490|Ochre Cove Formation|overlies|27563|Seaford Formation|not specified|
34792|Mernmerna Formation|overlies|24491|Second Plain Creek Member|not specified|
14866|Parara Limestone|overlies|24491|Second Plain Creek Member|conformity|
24633|Winnitinny Creek Member|underlies|24491|Second Plain Creek Member|disconformity|
6822|Fork Tree Limestone|overlies|16735|Sellick Hill Formation|not specified|
19410|Wangkonda Formation|underlies|16735|Sellick Hill Formation|not specified|
19226|Waldeila Formation|underlies|33996|Semaphore Sand Member|not specified|
10890|Lyndhurst Formation|underlies|16761|Serle Conglomerate|unconformity|
17814|Tapley Hill Formation|overlies|16761|Serle Conglomerate|not specified|
38291|Newer Volcanic Group|is equivalent to|16777|Seven Creeks Basalt||
6073|Elkera Formation|underlies|37961|Shadow Group|unconformity|
3322|Calivil Formation|underlies|25474|Shepparton Formation|disconformity|
6363|Eumeralla Formation|underlies|16826|Sherbrook Group|not specified|
14685|Otway Group|underlies|16826|Sherbrook Group|unconformity|
14994|Pebble Point Formation|overlies|16826|Sherbrook Group|unconformity|
19406|Wangerrip Group|overlies|16826|Sherbrook Group|unconformity|
73296|Shipwreck Supersequence|underlies|73297|Sherbrook Supersequence|disconformity|
73298|Wangerrip Supersequence|overlies|73297|Sherbrook Supersequence|unconformity|
73285|Eumeralla Supersequence|underlies|73296|Shipwreck Supersequence|unconformity|A major unconformity separates this sequence from the underlying Eumeralla Supersequence.
73297|Sherbrook Supersequence|overlies|73296|Shipwreck Supersequence|disconformity|
17531|Sundown Group|overlies|23971|Silver King Formation|not specified|
4602|Coonarbine Formation|is interbedded with|16923|Simpson Sand||
8225|Heavitree Quartzite|overlies|24495|Simpsons Gap Metasediments|unconformity|
24359|Linns Springs Member|overlies|24496|Six Mile Bore Member|conformity|
20045|Wilkawillina Limestone|underlies|24496|Six Mile Bore Member|disconformity|
23441|Bungarider Subgroup|overlies|25481|Skillogalee Dolomite|unconformity|erosional
3106|Burra Group|underlies|25481|Skillogalee Dolomite|not specified|
26054|Mount Margaret Quartzite|underlies|25481|Skillogalee Dolomite|conformity|
28841|Myrtle Springs Formation|overlies|25481|Skillogalee Dolomite|conformity|
16067|Rhynie Sandstone|underlies|25481|Skillogalee Dolomite|disconformity|
20313|Witchelina Quartzite|underlies|25481|Skillogalee Dolomite|not specified|
27940|Woolshed Flat Shale|overlies|25481|Skillogalee Dolomite|unconformity|
1415|Belfast Mudstone|underlies|16984|Skull Creek Mudstone|not specified|
14374|Nullawarre Greensand|underlies|16984|Skull Creek Mudstone|not specified|
14730|Paaratte Formation|overlies|16984|Skull Creek Mudstone|not specified|
26944|Timboon Sandstone|overlies|16984|Skull Creek Mudstone|not specified|
25953|Hutchison Group|overlies|27899|Sleaford Complex|not specified|
17357|Stokes Bay Sandstone|underlies|17007|Smith Bay Shale|conformity|transitional
19901|White Point Conglomerate|overlies|17007|Smith Bay Shale|not specified|
26810|North Maslin Sand|underlies|17118|South Maslin Sand|not specified|
8476|Hooray Sandstone|is interbedded with|17135|Southlands Formation||
16067|Rhynie Sandstone|overlies|34731|Spalding Dolomite Member|conformity|
16067|Rhynie Sandstone|underlies|34731|Spalding Dolomite Member|conformity|
19796|Westbourne Formation|overlies|17205|Springbok Sandstone||
7059|Gawler Range Volcanics|overlies|24502|St Peter Suite||
26613|Hiltaba Suite|intrudes|24502|St Peter Suite||
77225|Point James Granite|intrudes|24502|St Peter Suite||
27881|Polly Conglomerate|overlies|26147|Stairway Sandstone|unconformity|
4752|Corrodgery Formation|underlies|17270|Stansbury Limestone|not specified|
12225|Moonan Formation|overlies|17270|Stansbury Limestone|not specified|
23126|Wallaroo Group|underlies|17270|Stansbury Limestone|unconformity|
23328|Allendale Metasediments|overlies|70114|Stephens Creek Granite Gneiss|not specified|
25287|Mount McDonnell Formation|underlies|17357|Stokes Bay Sandstone|conformity| transitional
17007|Smith Bay Shale|overlies|17357|Stokes Bay Sandstone|not specified|
26147|Stairway Sandstone|underlies|17363|Stokes Siltstone|conformity|gradational
27940|Woolshed Flat Shale|underlies|17380|Stonyfell Quartzite|conformity|
35326|Curnamona Group|underlies|35325|Strathearn Group|not specified|
8225|Heavitree Quartzite|overlies|22910|Stuart Pass Dolerite|unconformity|
2291|Boorthanna Formation|underlies|17451|Stuart Range Formation|conformity|
13151|Mount Toondina Formation|overlies|17451|Stuart Range Formation|conformity|
5489|Dilwyn Formation|underlies|34699|Sturgess Point Member|not specified|
1408|Belair Subgroup|underlies|17468|Sturt Tillite|not specified|
1758|Bitter Springs Formation|overlies|17468|Sturt Tillite|unconformity|
8225|Heavitree Quartzite|overlies|17468|Sturt Tillite|unconformity|
16067|Rhynie Sandstone|underlies|17468|Sturt Tillite|unconformity|
17814|Tapley Hill Formation|overlies|17468|Sturt Tillite|not specified|
23126|Wallaroo Group|underlies|17468|Sturt Tillite|unconformity|
20340|Wockerawirra Dolomite|underlies|17528|Sunderland Formation|conformity|
20825|Yankaninna Formation|is equivalent to|17528|Sunderland Formation||probably
2617|Broken Hill Group|underlies|17531|Sundown Group|conformity|
14860|Paragon Group|overlies|17531|Sundown Group|conformity|
4721|Coreena Member|underlies|17546|Surat Siltstone|not specified|
19323|Wallumbilla Formation|underlies|17546|Surat Siltstone|conformity|
11187|Mannum Formation|overlies|31507|Swan Reach Dolomite Member|not specified|
11187|Mannum Formation|underlies|31507|Swan Reach Dolomite Member|not specified|
12576|Mount Chandler Sandstone|overlies|17624|Table Hill Volcanics||
8225|Heavitree Quartzite|overlies|37706|Talipata Granite|unconformity|
854|Backstairs Passage Formation|underlies|17694|Talisker Formation|unconformity|
34532|Dey-Dey Mudstone|underlies|22945|Tanana Formation|conformity|
22070|Karlaya Limestone|underlies|22945|Tanana Formation|not specified|
22479|Munyarai Formation|overlies|22945|Tanana Formation|not specified|
22509|Narana Formation|overlies|22945|Tanana Formation|not specified|
19350|Wammerra Formation|underlies|17804|Tanyarto Formation|not specified|
17694|Talisker Formation|underlies|26926|Tapanappa Formation|not specified|
18694|Tunkalilla Formation|overlies|26926|Tapanappa Formation|conformity|
501|Appila Tillite|underlies|17814|Tapley Hill Formation||
926|Balcanoona Formation|overlies|17814|Tapley Hill Formation|conformity|
2557|Brighton Limestone|overlies|17814|Tapley Hill Formation|not specified|
6307|Etina Formation|overlies|17814|Tapley Hill Formation|not specified|
26734|Merinjina Tillite|underlies|17814|Tapley Hill Formation|conformity|
28841|Myrtle Springs Formation|underlies|17814|Tapley Hill Formation|unconformity|
17468|Sturt Tillite|underlies|17814|Tapley Hill Formation|not specified|
27907|Tarcowie Siltstone|overlies|17814|Tapley Hill Formation||
20188|Wilyerpa Formation|underlies|17814|Tapley Hill Formation|not specified|
20277|Winulta Formation|overlies|17814|Tapley Hill Formation|unconformity|
21049|Yudnamutana Subgroup|underlies|17814|Tapley Hill Formation|not specified|
21055|Yudnapinna beds|overlies|17814|Tapley Hill Formation|not specified|
30605|Hiltaba Supersuite|intrudes|17845|Tarcoola Formation||
68682|Paxton Granite|underlies|17845|Tarcoola Formation|unconformity|
27399|Enorama Shale|overlies|27907|Tarcowie Siltstone|not specified|
17814|Tapley Hill Formation|underlies|27907|Tarcowie Siltstone||
19626|Waukaringa Siltstone|overlies|27907|Tarcowie Siltstone||
14490|Ochre Cove Formation|underlies|17851|Taringa Formation||
15448|Pooraka Formation|overlies|17851|Taringa Formation||
33891|Alinya Formation|underlies|22953|Tarlina Sandstone|unconformity|
34530|Meramangye Formation|overlies|22953|Tarlina Sandstone|conformity|
6382|Euriowie Subgroup|underlies|17916|Teamsters Creek Subgroup|not specified|
18460|Torrowangee Group|overlies|17916|Teamsters Creek Subgroup|not specified|
29843|Meningie Well Formation|underlies|29847|Telechie Sulphide Member|not specified|In Meningie Well-Bulloo Well area
29846|Mustering Paddock Formation|underlies|29847|Telechie Sulphide Member|not specified|
637|Arrowie Formation|overlies|17933|Telford Gravel|not specified|
416|Andamooka Limestone|overlies|17959|Tent Hill Formation|not specified|
14329|Nuccaleena Formation|underlies|17959|Tent Hill Formation|not specified|
18806|Umberatana Group|underlies|17959|Tent Hill Formation||
20856|Yarloo Shale|overlies|17959|Tent Hill Formation|not specified|
2617|Broken Hill Group|overlies|25749|Thackaringa Group|conformity|
18082|Thorndale Composite Gneiss|underlies|25749|Thackaringa Group|not specified|
28415|Bunkers Sandstone|overlies|24519|Third Plain Creek Member|disconformity|
24359|Linns Springs Member|underlies|24519|Third Plain Creek Member|not specified|
353|Amberoona Formation|underlies|24520|Thora Dolomite|conformity|
17814|Tapley Hill Formation|underlies|24520|Thora Dolomite|not specified|
4144|Clevedale Migmatite|underlies|18082|Thorndale Composite Gneiss|conformity|Overlies Clevedale Migmatite at Mt Darling but elsewhere contact not exposed
25749|Thackaringa Group|overlies|18082|Thorndale Composite Gneiss|conformity|Marked by abrupt change from composite gneiss to quartzofelspathic gneiss.
13402|Muloowurtie Formation|underlies|67983|Throoka Silt||
26125|Rogue Formation|overlies|67983|Throoka Silt|unconformity|
14553|Olney Formation|overlies|18106|Thule Granite|not specified|
23126|Wallaroo Group|is intruded by|26941|Tickera Granite||
5489|Dilwyn Formation|overlies|26944|Timboon Sandstone|unconformity|
14730|Paaratte Formation|underlies|26944|Timboon Sandstone|not specified|
14994|Pebble Point Formation|overlies|26944|Timboon Sandstone||
23342|Arrabury Formation|underlies|26283|Tinchoo Formation|unconformity|
4976|Cuddapan Formation|overlies|26283|Tinchoo Formation|not specified|
24109|Wimma Sandstone Member|underlies|26283|Tinchoo Formation|conformity|
26734|Merinjina Tillite|underlies|18197|Tindelpina Shale Member||
9325|Katipiri Formation|overlies|18227|Tirari Formation|not specified|
11147|Mampuwordu Sand|underlies|18227|Tirari Formation|not specified|
11718|Merrimelia Formation|underlies|18232|Tirrawarra Sandstone|conformity|
14936|Patchawarra Formation|overlies|18232|Tirrawarra Sandstone|conformity|
5300|Dean Quartzite|overlies|36772|Tjauwata Group|disconformity|
18515|Townsend Quartzite|overlies|18269|Tollu Group|not specified|
29844|Weekeroo Formation|overlies|29838|Tommie Wattie Formation|not specified|
23342|Arrabury Formation|overlies|18357|Toolachee Formation|conformity|
5198|Daralingie Formation|underlies|18357|Toolachee Formation|disconformity|
13823|Nappamerri Group|overlies|18357|Toolachee Formation|conformity|
14936|Patchawarra Formation|underlies|18357|Toolachee Formation|unconformity|
291|Allaru Mudstone|overlies|18375|Toolebuc Formation|conformity|
19323|Wallumbilla Formation|underlies|18375|Toolebuc Formation|conformity|
7072|Gearle Siltstone|underlies|18394|Toolonga Calcilutite|disconformity|
10987|Madura Formation|underlies|18405|Toondi Formation|disconformity|
2543|Bridgewater Formation|overlies|74176|Topgallant Sand|not specified|
3312|Calca Granite|underlies|74176|Topgallant Sand|not specified|
25918|Garford Formation|underlies|74176|Topgallant Sand|not specified|
6073|Elkera Formation|underlies|26328|Tops Member|conformity|
7107|Gellibrand Marl|underlies|18441|Torquay Group|not specified|
1901|Blanche Point Formation|overlies|18473|Tortachilla Limestone|not specified|
27190|Maslin Sands|underlies|18473|Tortachilla Limestone|not specified|
68739|Gleesons Landing Granite|is intruded by|68745|Tournefort Metadolerite||
38350|Royston Granite|is intruded by|68745|Tournefort Metadolerite||
34536|Apamurra Formation|underlies|18532|Trainor Hill Sandstone|not specified|
6029|Elatina Formation|overlies|18582|Trezona Formation|not specified|
27399|Enorama Shale|underlies|18582|Trezona Formation|not specified|
6841|Fortress Hill Formation|overlies|18582|Trezona Formation|not specified|
25836|Carrickalinga Head Formation|overlies|26184|Truro Volcanics|not specified|
6822|Fork Tree Limestone|underlies|26184|Truro Volcanics|not specified|
8159|Hawker Group|overlies|26184|Truro Volcanics|not specified|
8214|Heatherdale Shale|underlies|26184|Truro Volcanics|not specified|
18806|Umberatana Group|underlies|26184|Truro Volcanics|unconformity|
7861|Gull Rock Member|overlies|25681|Tuketja Member|not specified|
25773|Balquhidder Formation|overlies|18694|Tunkalilla Formation|not specified|
26926|Tapanappa Formation|underlies|18694|Tunkalilla Formation|conformity|
75787|Camel Flat Shale Member|underlies|75788|Twenty Mile Hill Member|conformity|
75789|Old Mount North West Member|overlies|75788|Twenty Mile Hill Member||separated by breccia formed by evacuation of evaporites from diapiric breccia
39833|Korumburra Subgroup|overlies|33942|Tyers River Subgroup|not specified|
8225|Heavitree Quartzite|overlies|41854|Udor Granite|not specified|
