taxon_name	phylum	class	feeding
Neorhynchula	Brachiopoda	Rhynchonellata	1
Eospirigerina	Brachiopoda	Rhynchonellata	1
Gracianella (Gracianella)	Brachiopoda	Rhynchonellata	1
Gracianella (Guangyuania)	Brachiopoda	Rhynchonellata	1
Gracianella (Sublepida)	Brachiopoda	Rhynchonellata	1
Gracianella	Brachiopoda	Rhynchonellata	1
Nalivkinia	Brachiopoda	Rhynchonellata	1
Neospirigerina	Brachiopoda	Rhynchonellata	1
Ogilviella	Brachiopoda	Rhynchonellata	1
Pectenospira	Brachiopoda	Rhynchonellata	1
Plectatrypa (Gutnia)	Brachiopoda	Rhynchonellata	1
Plectatrypa (Plectatrypa)	Brachiopoda	Rhynchonellata	1
Plectatrypa	Brachiopoda	Rhynchonellata	1
Qilianotryma	Brachiopoda	Rhynchonellata	1
Schachriomonia	Brachiopoda	Rhynchonellata	1
Spirigerina	Brachiopoda	Rhynchonellata	1
Sulcatospira	Brachiopoda	Rhynchonellata	1
Sypharatrypa	Brachiopoda	Rhynchonellata	1
Tibetatrypa	Brachiopoda	Rhynchonellata	1
Uncitispira	Brachiopoda	Rhynchonellata	1
Xanthea	Brachiopoda	Rhynchonellata	1
Atrypinella	Brachiopoda	Rhynchonellata	1
Crassipunctatrypa	Brachiopoda	Rhynchonellata	1
Fossatrypa	Brachiopoda	Rhynchonellata	1
Limbatrypa	Brachiopoda	Rhynchonellata	1
Punctatrypa	Brachiopoda	Rhynchonellata	1
Reticulatrypa	Brachiopoda	Rhynchonellata	1
Sinopunctatrypa	Brachiopoda	Rhynchonellata	1
Undatrypa	Brachiopoda	Rhynchonellata	1
Biconostrophia	Brachiopoda	Rhynchonellata	1
Carinatina	Brachiopoda	Rhynchonellata	1
Carinatrypa	Brachiopoda	Rhynchonellata	1
Eifelatrypa	Brachiopoda	Rhynchonellata	1
Mangkeluia	Brachiopoda	Rhynchonellata	1
Mogoliella	Brachiopoda	Rhynchonellata	1
Davidsonia	Brachiopoda	Rhynchonellata	1
Prodavidsonia	Brachiopoda	Rhynchonellata	1
Rugodavidsonia	Brachiopoda	Rhynchonellata	1
Zeravshania	Brachiopoda	Rhynchonellata	1
Zeravshania	Brachiopoda	Rhynchonellata	1
Crassatrypa	Brachiopoda	Rhynchonellata	1
Desatrypa	Brachiopoda	Rhynchonellata	1
Eokarpinskia	Brachiopoda	Rhynchonellata	1
Karpinskia	Brachiopoda	Rhynchonellata	1
Mimatrypa	Brachiopoda	Rhynchonellata	1
Neokarpinskia	Brachiopoda	Rhynchonellata	1
Vagrania	Brachiopoda	Rhynchonellata	1
Weizhouella	Brachiopoda	Rhynchonellata	1
Gruenewaldtia	Brachiopoda	Rhynchonellata	1
Symmatrypa	Brachiopoda	Rhynchonellata	1
Glassia	Brachiopoda	Rhynchonellata	1
Karbous	Brachiopoda	Rhynchonellata	1
Nanatrypa	Brachiopoda	Rhynchonellata	1
Peratos	Brachiopoda	Rhynchonellata	1
Trigonatrypa	Brachiopoda	Rhynchonellata	1
Atrypellina	Brachiopoda	Rhynchonellata	1
Atrypoidea (Atrypoidea)	Brachiopoda	Rhynchonellata	1
Atrypoidea (Lissatrypella)	Brachiopoda	Rhynchonellata	1
Atrypoidea	Brachiopoda	Rhynchonellata	1
Aulacatrypa	Brachiopoda	Rhynchonellata	1
Australina	Brachiopoda	Rhynchonellata	1
Cerasina	Brachiopoda	Rhynchonellata	1
Cromatrypa	Brachiopoda	Rhynchonellata	1
Holynatrypa	Brachiopoda	Rhynchonellata	1
Levispira	Brachiopoda	Rhynchonellata	1
Lissatrypa	Brachiopoda	Rhynchonellata	1
Meifodia	Brachiopoda	Rhynchonellata	1
Parmula	Brachiopoda	Rhynchonellata	1
Parmula	Brachiopoda	Rhynchonellata	1
Radimatrypa	Brachiopoda	Rhynchonellata	1
Shrockia	Brachiopoda	Rhynchonellata	1
Tectatrypa	Brachiopoda	Rhynchonellata	1
Becscia	Brachiopoda	Rhynchonellata	1
Cerberatrypa	Brachiopoda	Rhynchonellata	1
Idiospira	Brachiopoda	Rhynchonellata	1
Septatrypa (Hircinisca)	Brachiopoda	Rhynchonellata	1
Septatrypa (Septatrypa)	Brachiopoda	Rhynchonellata	1
Septatrypa	Brachiopoda	Rhynchonellata	1
Hircinisca	Brachiopoda	Rhynchonellata	1
Webbyspira	Brachiopoda	Rhynchonellata	1
Cyclorhynchia	Brachiopoda	Rhynchonellata	1
Cyclospira	Brachiopoda	Rhynchonellata	1
Rozmanospira	Brachiopoda	Rhynchonellata	1
Manespira	Brachiopoda	Rhynchonellata	1
Protozyga	Brachiopoda	Rhynchonellata	1
Xysila	Brachiopoda	Rhynchonellata	1
Altaethyrella	Brachiopoda	Rhynchonellata	1
Angusticardinia	Brachiopoda	Rhynchonellata	1
Apatorthis	Brachiopoda	Rhynchonellata	1
Bancroftina	Brachiopoda	Rhynchonellata	1
Cariniferella	Brachiopoda	Rhynchonellata	1
Cortezorthis	Brachiopoda	Rhynchonellata	1
Costisorthis	Brachiopoda	Rhynchonellata	1
Cryptothyris	Brachiopoda	Rhynchonellata	1
Dalmanella	Brachiopoda	Rhynchonellata	1
Dedzetina	Brachiopoda	Rhynchonellata	1
Eosophragmophora	Brachiopoda	Rhynchonellata	1
Eremotrema	Brachiopoda	Rhynchonellata	1
Fascicostella	Brachiopoda	Rhynchonellata	1
Fascizetina	Brachiopoda	Rhynchonellata	1
Howellites	Brachiopoda	Rhynchonellata	1
Isorthis (Arcualla)	Brachiopoda	Rhynchonellata	1
Isorthis (Isorthis)	Brachiopoda	Rhynchonellata	1
Isorthis (Ovalella)	Brachiopoda	Rhynchonellata	1
Isorthis	Brachiopoda	Rhynchonellata	1
Karlicium	Brachiopoda	Rhynchonellata	1
Levenea	Brachiopoda	Rhynchonellata	1
Miniprokopia	Brachiopoda	Rhynchonellata	1
Minororthis	Brachiopoda	Rhynchonellata	1
Mirorthis	Brachiopoda	Rhynchonellata	1
Molongella	Brachiopoda	Rhynchonellata	1
Onniella	Brachiopoda	Rhynchonellata	1
Onnizetina	Brachiopoda	Rhynchonellata	1
Parmorthina	Brachiopoda	Rhynchonellata	1
Paucicrura	Brachiopoda	Rhynchonellata	1
Peleicostella	Brachiopoda	Rhynchonellata	1
Phragmophora	Brachiopoda	Rhynchonellata	1
Prokopia	Brachiopoda	Rhynchonellata	1
Protocortezorthis	Brachiopoda	Rhynchonellata	1
Protophragmapora	Brachiopoda	Rhynchonellata	1
Ravozetina	Brachiopoda	Rhynchonellata	1
Reeftonia	Brachiopoda	Rhynchonellata	1
Resserella	Brachiopoda	Rhynchonellata	1
Trucizetina	Brachiopoda	Rhynchonellata	1
Tyersella	Brachiopoda	Rhynchonellata	1
Visbyella	Brachiopoda	Rhynchonellata	1
Wysogorskiella	Brachiopoda	Rhynchonellata	1
Zlichopyramis	Brachiopoda	Rhynchonellata	1
Dicoelosia	Brachiopoda	Rhynchonellata	1
Epitomyonia	Brachiopoda	Rhynchonellata	1
Teichertina	Brachiopoda	Rhynchonellata	1
Harknessella	Brachiopoda	Rhynchonellata	1
Horderleyella	Brachiopoda	Rhynchonellata	1
Kampella	Brachiopoda	Rhynchonellata	1
Reuschella	Brachiopoda	Rhynchonellata	1
Smeathenella	Brachiopoda	Rhynchonellata	1
Wulongella	Brachiopoda	Rhynchonellata	1
Arenorthis	Brachiopoda	Rhynchonellata	1
Cacemia	Brachiopoda	Rhynchonellata	1
Cilinella	Brachiopoda	Rhynchonellata	1
Heterorthella	Brachiopoda	Rhynchonellata	1
Heterorthina	Brachiopoda	Rhynchonellata	1
Heterorthis	Brachiopoda	Rhynchonellata	1
Incorthis	Brachiopoda	Rhynchonellata	1
Marionites	Brachiopoda	Rhynchonellata	1
Svobodaina	Brachiopoda	Rhynchonellata	1
Tafilaltia	Brachiopoda	Rhynchonellata	1
Tarfaya	Brachiopoda	Rhynchonellata	1
Tissintia	Brachiopoda	Rhynchonellata	1
Hypsomyonia	Brachiopoda	Rhynchonellata	1
Kayserella	Brachiopoda	Rhynchonellata	1
Biernatium	Brachiopoda	Rhynchonellata	1
Mystrophora	Brachiopoda	Rhynchonellata	1
Planicardinia	Brachiopoda	Rhynchonellata	1
Cyclomyonia	Brachiopoda	Rhynchonellata	1
Nereidella	Brachiopoda	Rhynchonellata	1
Paurorthis	Brachiopoda	Rhynchonellata	1
Crozonorthis	Brachiopoda	Rhynchonellata	1
Diceromyonia	Brachiopoda	Rhynchonellata	1
Eorhipidomella	Brachiopoda	Rhynchonellata	1
Marklandella	Brachiopoda	Rhynchonellata	1
Platyorthis	Brachiopoda	Rhynchonellata	1
Portranella	Brachiopoda	Rhynchonellata	1
Baturria	Brachiopoda	Rhynchonellata	1
Cordatomyonia	Brachiopoda	Rhynchonellata	1
Elegesta	Brachiopoda	Rhynchonellata	1
Fulcriphoria	Brachiopoda	Rhynchonellata	1
Idiorthis	Brachiopoda	Rhynchonellata	1
Proschizophoria	Brachiopoda	Rhynchonellata	1
Ambonorthella	Brachiopoda	Rhynchonellata	1
Aulacella	Brachiopoda	Rhynchonellata	1
Clavodalejina	Brachiopoda	Rhynchonellata	1
Dalejina	Brachiopoda	Rhynchonellata	1
Discomyorthis	Brachiopoda	Rhynchonellata	1
Loganella	Brachiopoda	Rhynchonellata	1
Mendacella	Brachiopoda	Rhynchonellata	1
Perditocardinia	Brachiopoda	Rhynchonellata	1
Peridalejina	Brachiopoda	Rhynchonellata	1
Pseudodicoelosia	Brachiopoda	Rhynchonellata	1
Pseudomendacella	Brachiopoda	Rhynchonellata	1
Rhipidomella	Brachiopoda	Rhynchonellata	1
Stainbrookia	Brachiopoda	Rhynchonellata	1
Strixella	Brachiopoda	Rhynchonellata	1
Thiemella	Brachiopoda	Rhynchonellata	1
Didymoparcium	Brachiopoda	Rhynchonellata	1
Tyronella	Brachiopoda	Rhynchonellata	1
Chrustenopora	Brachiopoda	Rhynchonellata	1
Dysprosorthis	Brachiopoda	Rhynchonellata	1
Jezercia	Brachiopoda	Rhynchonellata	1
Boticium	Brachiopoda	Rhynchonellata	1
Dalmanellopsis	Brachiopoda	Rhynchonellata	1
Diorthelasma	Brachiopoda	Rhynchonellata	1
Draborthis	Brachiopoda	Rhynchonellata	1
Drabovia	Brachiopoda	Rhynchonellata	1
Drabovinella	Brachiopoda	Rhynchonellata	1
Eodiorthelasma	Brachiopoda	Rhynchonellata	1
Fascifera	Brachiopoda	Rhynchonellata	1
Hirnantia	Brachiopoda	Rhynchonellata	1
Kinnella	Brachiopoda	Rhynchonellata	1
Megasalopina	Brachiopoda	Rhynchonellata	1
Monelasmina	Brachiopoda	Rhynchonellata	1
Muriferella	Brachiopoda	Rhynchonellata	1
Nocturnellia	Brachiopoda	Rhynchonellata	1
Oanduporella	Brachiopoda	Rhynchonellata	1
Orthiella	Brachiopoda	Rhynchonellata	1
Pionodema	Brachiopoda	Rhynchonellata	1
Protomendacella	Brachiopoda	Rhynchonellata	1
Salopina	Brachiopoda	Rhynchonellata	1
Sphenophragmus	Brachiopoda	Rhynchonellata	1
Talentella	Brachiopoda	Rhynchonellata	1
Vallomyonia	Brachiopoda	Rhynchonellata	1
Enteletella	Brachiopoda	Rhynchonellata	1
Enteletes	Brachiopoda	Rhynchonellata	1
Enteletina	Brachiopoda	Rhynchonellata	1
Enteletoides	Brachiopoda	Rhynchonellata	1
Mapingtichia	Brachiopoda	Rhynchonellata	1
Parenteletes	Brachiopoda	Rhynchonellata	1
Peltichia	Brachiopoda	Rhynchonellata	1
Cycladigera	Brachiopoda	Rhynchonellata	1
Elasmothyris	Brachiopoda	Rhynchonellata	1
Laticrura	Brachiopoda	Rhynchonellata	1
Leptoskelidion	Brachiopoda	Rhynchonellata	1
Linoporella	Brachiopoda	Rhynchonellata	1
Orthotropia	Brachiopoda	Rhynchonellata	1
Salopia	Brachiopoda	Rhynchonellata	1
Hulterstadia	Brachiopoda	Rhynchonellata	1
Saukrodictya	Brachiopoda	Rhynchonellata	1
Acosarina	Brachiopoda	Rhynchonellata	1
Aulacophoria	Brachiopoda	Rhynchonellata	1
Eoschizophoria	Brachiopoda	Rhynchonellata	1
Kotlaia	Brachiopoda	Rhynchonellata	1
Neoschizophoria	Brachiopoda	Rhynchonellata	1
Orthotichia	Brachiopoda	Rhynchonellata	1
Palaeoschizophoria	Brachiopoda	Rhynchonellata	1
Schizophoria (Paraschizophoria)	Brachiopoda	Rhynchonellata	1
Schizophoria (Pocockia)	Brachiopoda	Rhynchonellata	1
Schizophoria (Schizophoria)	Brachiopoda	Rhynchonellata	1
Schizophoria	Brachiopoda	Rhynchonellata	1
Alimbella	Brachiopoda	Rhynchonellata	1
Anomalorthis	Brachiopoda	Rhynchonellata	1
Astraborthis	Brachiopoda	Rhynchonellata	1
Medessia	Brachiopoda	Rhynchonellata	1
Archaeorthis	Brachiopoda	Rhynchonellata	1
Cyrtonotella	Brachiopoda	Rhynchonellata	1
Diplonorthis	Brachiopoda	Rhynchonellata	1
Nicoloidea	Brachiopoda	Rhynchonellata	1
Nothorthis	Brachiopoda	Rhynchonellata	1
Pleurorthis	Brachiopoda	Rhynchonellata	1
Riograndella	Brachiopoda	Rhynchonellata	1
Shoshonorthis	Brachiopoda	Rhynchonellata	1
Xinanorthis	Brachiopoda	Rhynchonellata	1
Bohemiella	Brachiopoda	Rhynchonellata	1
Chilidorthis	Brachiopoda	Rhynchonellata	1
Cymbricia	Brachiopoda	Rhynchonellata	1
Diraphora	Brachiopoda	Rhynchonellata	1
Murrinyinella	Brachiopoda	Rhynchonellata	1
Oligomys	Brachiopoda	Rhynchonellata	1
Wimanella	Brachiopoda	Rhynchonellata	1
Cinerorthis	Brachiopoda	Rhynchonellata	1
Eridorthis	Brachiopoda	Rhynchonellata	1
Glyptorthis	Brachiopoda	Rhynchonellata	1
Lepidorthis	Brachiopoda	Rhynchonellata	1
Lomatorthis	Brachiopoda	Rhynchonellata	1
Parisorthis	Brachiopoda	Rhynchonellata	1
Schalidomorthis	Brachiopoda	Rhynchonellata	1
Spinorthis	Brachiopoda	Rhynchonellata	1
Hesperonomia	Brachiopoda	Rhynchonellata	1
Hesperonomiella	Brachiopoda	Rhynchonellata	1
Mollesella	Brachiopoda	Rhynchonellata	1
Monorthis	Brachiopoda	Rhynchonellata	1
Murjukiana	Brachiopoda	Rhynchonellata	1
Protohesperonomia	Brachiopoda	Rhynchonellata	1
Treioria	Brachiopoda	Rhynchonellata	1
Asturorthis	Brachiopoda	Rhynchonellata	1
Barbarorthis	Brachiopoda	Rhynchonellata	1
Boreadorthis	Brachiopoda	Rhynchonellata	1
Dolerorthis	Brachiopoda	Rhynchonellata	1
Flabellitesia	Brachiopoda	Rhynchonellata	1
Hesperorthis	Brachiopoda	Rhynchonellata	1
Lordorthis	Brachiopoda	Rhynchonellata	1
Paradolerorthis	Brachiopoda	Rhynchonellata	1
Ptychopleurella	Brachiopoda	Rhynchonellata	1
Schizonema	Brachiopoda	Rhynchonellata	1
Lycophoria	Brachiopoda	Rhynchonellata	1
Leoniorthis	Brachiopoda	Rhynchonellata	1
Orthambonites	Brachiopoda	Rhynchonellata	1
Orthis	Brachiopoda	Rhynchonellata	1
Orthostrophella	Brachiopoda	Rhynchonellata	1
Orthostrophia	Brachiopoda	Rhynchonellata	1
Paralenorthis	Brachiopoda	Rhynchonellata	1
Sinorthis	Brachiopoda	Rhynchonellata	1
Sivorthis	Brachiopoda	Rhynchonellata	1
Sulcatorthis	Brachiopoda	Rhynchonellata	1
Sulevorthis	Brachiopoda	Rhynchonellata	1
Suriorthis	Brachiopoda	Rhynchonellata	1
Taphrorthis	Brachiopoda	Rhynchonellata	1
Trondorthis	Brachiopoda	Rhynchonellata	1
Eostrophomena	Brachiopoda	Rhynchonellata	1
Orthidiella	Brachiopoda	Rhynchonellata	1
Orthidium	Brachiopoda	Rhynchonellata	1
Trematorthis	Brachiopoda	Rhynchonellata	1
Austinella	Brachiopoda	Rhynchonellata	1
Bokotorthis	Brachiopoda	Rhynchonellata	1
Campylorthis	Brachiopoda	Rhynchonellata	1
Chaulistomella	Brachiopoda	Rhynchonellata	1
Dinorthis	Brachiopoda	Rhynchonellata	1
Evenkina	Brachiopoda	Rhynchonellata	1
Metorthis	Brachiopoda	Rhynchonellata	1
Multicostella	Brachiopoda	Rhynchonellata	1
Pionorthis	Brachiopoda	Rhynchonellata	1
Plaesiomys	Brachiopoda	Rhynchonellata	1
Retrorsirostra	Brachiopoda	Rhynchonellata	1
Valcourea	Brachiopoda	Rhynchonellata	1
Poramborthis	Brachiopoda	Rhynchonellata	1
Ferrax	Brachiopoda	Rhynchonellata	1
Glossorthis	Brachiopoda	Rhynchonellata	1
Krattorthis	Brachiopoda	Rhynchonellata	1
Nicolella	Brachiopoda	Rhynchonellata	1
Nicolorthis	Brachiopoda	Rhynchonellata	1
Panderina	Brachiopoda	Rhynchonellata	1
Prantlina	Brachiopoda	Rhynchonellata	1
Productorthis	Brachiopoda	Rhynchonellata	1
Saucrorthis	Brachiopoda	Rhynchonellata	1
Marginorthis	Brachiopoda	Rhynchonellata	1
Whittardia	Brachiopoda	Rhynchonellata	1
Bajanorthis	Brachiopoda	Rhynchonellata	1
Malinella	Brachiopoda	Rhynchonellata	1
Ottadalenites	Brachiopoda	Rhynchonellata	1
Turarella	Brachiopoda	Rhynchonellata	1
Brandysia	Brachiopoda	Rhynchonellata	1
Cremnorthis	Brachiopoda	Rhynchonellata	1
Septorthis	Brachiopoda	Rhynchonellata	1
Cyclocoelia	Brachiopoda	Rhynchonellata	1
Rhynchorthis	Brachiopoda	Rhynchonellata	1
Apheoorthina	Brachiopoda	Rhynchonellata	1
Apheoorthis	Brachiopoda	Rhynchonellata	1
Austrohedra	Brachiopoda	Rhynchonellata	1
Brahimorthis	Brachiopoda	Rhynchonellata	1
Eoorthis	Brachiopoda	Rhynchonellata	1
Glaphyrorthis	Brachiopoda	Rhynchonellata	1
Jivinella	Brachiopoda	Rhynchonellata	1
Ocnerorthis	Brachiopoda	Rhynchonellata	1
Otusia	Brachiopoda	Rhynchonellata	1
Pompeckium	Brachiopoda	Rhynchonellata	1
Robertorthis	Brachiopoda	Rhynchonellata	1
Euorthisina	Brachiopoda	Rhynchonellata	1
Notorthisina	Brachiopoda	Rhynchonellata	1
Diparelasma	Brachiopoda	Rhynchonellata	1
Fasciculina	Brachiopoda	Rhynchonellata	1
Finkelnburgia	Brachiopoda	Rhynchonellata	1
Notoscaphidia	Brachiopoda	Rhynchonellata	1
Orusia	Brachiopoda	Rhynchonellata	1
Comatopoma	Brachiopoda	Rhynchonellata	1
Famatinorthis	Brachiopoda	Rhynchonellata	1
Gelidorthina	Brachiopoda	Rhynchonellata	1
Gelidorthis	Brachiopoda	Rhynchonellata	1
Giraldiella	Brachiopoda	Rhynchonellata	1
Kvania	Brachiopoda	Rhynchonellata	1
Phaceloorthis	Brachiopoda	Rhynchonellata	1
Proteorthis	Brachiopoda	Rhynchonellata	1
Scaphorthis	Brachiopoda	Rhynchonellata	1
Tazzarinia	Brachiopoda	Rhynchonellata	1
Phragmorthis	Brachiopoda	Rhynchonellata	1
Acanthorthis	Brachiopoda	Rhynchonellata	1
Ffynnonia	Brachiopoda	Rhynchonellata	1
Gnamptorhynchos	Brachiopoda	Rhynchonellata	1
Mcewanella	Brachiopoda	Rhynchonellata	1
Salacorthis	Brachiopoda	Rhynchonellata	1
Vinlandostrophia	Brachiopoda	Rhynchonellata	1
Apollonorthis	Brachiopoda	Rhynchonellata	1
Atlantida	Brachiopoda	Rhynchonellata	1
Corineorthis	Brachiopoda	Rhynchonellata	1
Desmorthis	Brachiopoda	Rhynchonellata	1
Doleroides	Brachiopoda	Rhynchonellata	1
Irhirea	Brachiopoda	Rhynchonellata	1
Lipanorthis	Brachiopoda	Rhynchonellata	1
Mimella	Brachiopoda	Rhynchonellata	1
Nanorthis	Brachiopoda	Rhynchonellata	1
Oligorthis	Brachiopoda	Rhynchonellata	1
Paterorthis	Brachiopoda	Rhynchonellata	1
Plectorthis	Brachiopoda	Rhynchonellata	1
Pseudomimella	Brachiopoda	Rhynchonellata	1
Schizophorella	Brachiopoda	Rhynchonellata	1
Severginella	Brachiopoda	Rhynchonellata	1
Eodalmanella	Brachiopoda	Rhynchonellata	1
Ranorthis	Brachiopoda	Rhynchonellata	1
Aberia	Brachiopoda	Rhynchonellata	1
Eripnifera	Brachiopoda	Rhynchonellata	1
Rhactorthis	Brachiopoda	Rhynchonellata	1
Tasmanorthis	Brachiopoda	Rhynchonellata	1
Bowanorthis	Brachiopoda	Rhynchonellata	1
Sigmelasma	Brachiopoda	Rhynchonellata	1
Toxorthis	Brachiopoda	Rhynchonellata	1
Wangyuia	Brachiopoda	Rhynchonellata	1
Lebediorthis	Brachiopoda	Rhynchonellata	1
Boucotides	Brachiopoda	Rhynchonellata	1
Clorinda	Brachiopoda	Rhynchonellata	1
Clorindella	Brachiopoda	Rhynchonellata	1
Clorindina	Brachiopoda	Rhynchonellata	1
Clorindinella	Brachiopoda	Rhynchonellata	1
Pentamerella	Brachiopoda	Rhynchonellata	1
Enantiosphen	Brachiopoda	Rhynchonellata	1
Enantiosphenella	Brachiopoda	Rhynchonellata	1
Amsdenina	Brachiopoda	Rhynchonellata	1
Ascanigypa	Brachiopoda	Rhynchonellata	1
Biseptum	Brachiopoda	Rhynchonellata	1
Breviseptum	Brachiopoda	Rhynchonellata	1
Carinagypa (Aseptagypa)	Brachiopoda	Rhynchonellata	1
Carinagypa (Carinagypa)	Brachiopoda	Rhynchonellata	1
Carinagypa	Brachiopoda	Rhynchonellata	1
Caryogyps	Brachiopoda	Rhynchonellata	1
Devonogypa	Brachiopoda	Rhynchonellata	1
Galeatagypa	Brachiopoda	Rhynchonellata	1
Geniculigypa	Brachiopoda	Rhynchonellata	1
Glyptogypa	Brachiopoda	Rhynchonellata	1
Gypidula	Brachiopoda	Rhynchonellata	1
Gypidulella	Brachiopoda	Rhynchonellata	1
Gypidulina	Brachiopoda	Rhynchonellata	1
Gypiduloides	Brachiopoda	Rhynchonellata	1
Ivdelinia (Ivdelinella)	Brachiopoda	Rhynchonellata	1
Ivdelinia (Ivdelinia)	Brachiopoda	Rhynchonellata	1
Ivdelinia	Brachiopoda	Rhynchonellata	1
Ivdeliniella	Brachiopoda	Rhynchonellata	1
Leviconchidiella	Brachiopoda	Rhynchonellata	1
Levigatella	Brachiopoda	Rhynchonellata	1
Lysigypa	Brachiopoda	Rhynchonellata	1
Novozemelia	Brachiopoda	Rhynchonellata	1
Physemella	Brachiopoda	Rhynchonellata	1
Plicogypa	Brachiopoda	Rhynchonellata	1
Pseudosieberella	Brachiopoda	Rhynchonellata	1
Sieberella	Brachiopoda	Rhynchonellata	1
Wyella	Brachiopoda	Rhynchonellata	1
Zdimir	Brachiopoda	Rhynchonellata	1
Zdimirella	Brachiopoda	Rhynchonellata	1
Bisulcata	Brachiopoda	Rhynchonellata	1
Brooksina (Brooksina)	Brachiopoda	Rhynchonellata	1
Brooksina (Khodalevichia)	Brachiopoda	Rhynchonellata	1
Brooksina	Brachiopoda	Rhynchonellata	1
Capelliniella	Brachiopoda	Rhynchonellata	1
Eokirkidium	Brachiopoda	Rhynchonellata	1
Harpidium (Harpidium)	Brachiopoda	Rhynchonellata	1
Harpidium (Isovella)	Brachiopoda	Rhynchonellata	1
Harpidium (Sulcipentamerus)	Brachiopoda	Rhynchonellata	1
Harpidium	Brachiopoda	Rhynchonellata	1
Jolvia	Brachiopoda	Rhynchonellata	1
Kirkidium (Bateridium)	Brachiopoda	Rhynchonellata	1
Kirkidium (Kirkidium)	Brachiopoda	Rhynchonellata	1
Kirkidium (Pinguaella)	Brachiopoda	Rhynchonellata	1
Kirkidium	Brachiopoda	Rhynchonellata	1
Lissocoelina	Brachiopoda	Rhynchonellata	1
Nanukidium	Brachiopoda	Rhynchonellata	1
Pentamerifera	Brachiopoda	Rhynchonellata	1
Pentameroides (Callipentamerus)	Brachiopoda	Rhynchonellata	1
Pentameroides (Pentameroides)	Brachiopoda	Rhynchonellata	1
Pentameroides (Reveroides)	Brachiopoda	Rhynchonellata	1
Pentameroides	Brachiopoda	Rhynchonellata	1
Pentamerus (Pentamerus)	Brachiopoda	Rhynchonellata	1
Pentamerus (Supertrilobus)	Brachiopoda	Rhynchonellata	1
Pentamerus	Brachiopoda	Rhynchonellata	1
Rhipidium (Ectorhipidium)	Brachiopoda	Rhynchonellata	1
Rhipidium (Pararhipidium)	Brachiopoda	Rhynchonellata	1
Rhipidium (Rhipidium)	Brachiopoda	Rhynchonellata	1
Rhipidium	Brachiopoda	Rhynchonellata	1
Stenopentamerus	Brachiopoda	Rhynchonellata	1
Twenhofelia	Brachiopoda	Rhynchonellata	1
Aliconchidium	Brachiopoda	Rhynchonellata	1
Conchidium	Brachiopoda	Rhynchonellata	1
Cymbidium	Brachiopoda	Rhynchonellata	1
Lamelliconchidium	Brachiopoda	Rhynchonellata	1
Lissidium	Brachiopoda	Rhynchonellata	1
Plicocoelina	Brachiopoda	Rhynchonellata	1
Raridium	Brachiopoda	Rhynchonellata	1
Spondylopyxis	Brachiopoda	Rhynchonellata	1
Subriana	Brachiopoda	Rhynchonellata	1
Vagranella	Brachiopoda	Rhynchonellata	1
Vosmiverstum	Brachiopoda	Rhynchonellata	1
Borealis	Brachiopoda	Rhynchonellata	1
Brevilamnulella	Brachiopoda	Rhynchonellata	1
Disulcatella	Brachiopoda	Rhynchonellata	1
Eoconchidium	Brachiopoda	Rhynchonellata	1
Galeatellina	Brachiopoda	Rhynchonellata	1
Holorhynchus (Holorhynchus)	Brachiopoda	Rhynchonellata	1
Holorhynchus (Nondia)	Brachiopoda	Rhynchonellata	1
Holorhynchus	Brachiopoda	Rhynchonellata	1
Mariannaella	Brachiopoda	Rhynchonellata	1
Pleurodium	Brachiopoda	Rhynchonellata	1
Plicidium	Brachiopoda	Rhynchonellata	1
Proconchidium	Brachiopoda	Rhynchonellata	1
Prostricklandia	Brachiopoda	Rhynchonellata	1
Pseudoconchidium	Brachiopoda	Rhynchonellata	1
Tcherskidium	Brachiopoda	Rhynchonellata	1
Virgiana (Platymerella)	Brachiopoda	Rhynchonellata	1
Virgiana (Virgiana)	Brachiopoda	Rhynchonellata	1
Virgiana	Brachiopoda	Rhynchonellata	1
Virgianella	Brachiopoda	Rhynchonellata	1
Rugolepyros	Brachiopoda	Rhynchonellata	1
Vadimia	Brachiopoda	Rhynchonellata	1
Costistricklandia	Brachiopoda	Rhynchonellata	1
Ehlersella	Brachiopoda	Rhynchonellata	1
Kulumbella	Brachiopoda	Rhynchonellata	1
Microcardinalia	Brachiopoda	Rhynchonellata	1
Plicostricklandia	Brachiopoda	Rhynchonellata	1
Stricklandia	Brachiopoda	Rhynchonellata	1
Stricklandiella	Brachiopoda	Rhynchonellata	1
Spondylostrophia	Brachiopoda	Rhynchonellata	1
Bleshidium	Brachiopoda	Rhynchonellata	1
Boreadocamara	Brachiopoda	Rhynchonellata	1
Brevicamera	Brachiopoda	Rhynchonellata	1
Camerella	Brachiopoda	Rhynchonellata	1
Ilistrophina	Brachiopoda	Rhynchonellata	1
Karakulina	Brachiopoda	Rhynchonellata	1
Kokomerena	Brachiopoda	Rhynchonellata	1
Liricamera	Brachiopoda	Rhynchonellata	1
Llanoella	Brachiopoda	Rhynchonellata	1
Neostrophia	Brachiopoda	Rhynchonellata	1
Perimecocoelia	Brachiopoda	Rhynchonellata	1
Plectocamara	Brachiopoda	Rhynchonellata	1
Plectosyntrophia	Brachiopoda	Rhynchonellata	1
Psilocamerella	Brachiopoda	Rhynchonellata	1
Stenocamara	Brachiopoda	Rhynchonellata	1
Tuloja	Brachiopoda	Rhynchonellata	1
Xizangostrophia	Brachiopoda	Rhynchonellata	1
