taxon_name	int_midpoint	taxon	sub	size
Macrocallista	0.01	Biv	nonHet	188
Macrochlamis	0.01	Biv	nonHet	59.87
Mactra	0.01	Biv	Het	126
Mactrellona	0.01	Biv	nonHet	140.6
Mactrinula	0.01	Biv	Het	86
Mactroderma	0.01	Biv	nonHet	116
Mactromeris	0.01	Biv	Het	167
Mactrona	0.01	Biv	Het	81.75
Malletia	0.01	Biv	nonHet	62
Malleus	0.01	Biv	nonHet	314
Malvufundus	0.01	Biv	nonHet	127.06
Mancikellia	0.01	Biv	nonHet	3.21875
Manupecten	0.01	Biv	nonHet	86.5
Maoricardium	0.01	Biv	Het	177.8
Maorimactra	0.01	Biv	Het	25
Maorithyas	0.01	Biv	nonHet	44.47
Marcia	0.01	Biv	Het	65
Margaritanopsis	0.01	Biv	nonHet	77.94
Margaritifera	0.01	Biv	nonHet	129.38
Martensnaias	0.01	Biv	nonHet	88.88
Martesia	0.01	Biv	Het	45.23333333
Medionidus	0.01	Biv	nonHet	39.84
Megacardita	0.01	Biv	nonHet	99.6
Megalonaias	0.01	Biv	nonHet	110.0333333
Megapitaria	0.01	Biv	nonHet	129.7
Megaxinus	0.01	Biv	Het	20.2625
Megayoldia	0.01	Biv	nonHet	73.1
Meiocardia	0.01	Biv	Het	60.8
Melaxinaea	0.01	Biv	nonHet	52.3
Melliteryx	0.01	Biv	nonHet	8.28125
Mercenaria	0.01	Biv	nonHet	168
Meretrix	0.01	Biv	nonHet	138.9
Merisca	0.01	Biv	Het	40.86
Mesafra	0.01	Biv	nonHet	46.05
Mesanodon	0.01	Biv	nonHet	53.77
Mesocibota	0.01	Biv	nonHet	53
Mesodesma	0.01	Biv	nonHet	100
Mesonaias	0.01	Biv	nonHet	116.625
Mesopeplum	0.01	Biv	nonHet	70.7
Mesopleura	0.01	Biv	Het	103
Mexicardia	0.01	Biv	nonHet	122.5
Microcardium	0.01	Biv	Het	26.5
Microcondylaea	0.01	Biv	nonHet	65.91428571
Microcucullaea	0.01	Biv	nonHet	4
Microfragum	0.01	Biv	Het	18
Microloripes	0.01	Biv	Het	5.64
Micromya	0.01	Biv	nonHet	38
Micronaias	0.01	Biv	nonHet	18.78
Microstagon	0.01	Biv	nonHet	13.865
Milneria	0.01	Biv	nonHet	18
Mimachlamys	0.01	Biv	nonHet	230
Minicorbula	0.01	Biv	nonHet	6
Minnivola	0.01	Biv	nonHet	66.7
Miocardiella	0.01	Biv	Het	5.63
Miocardiopsis	0.01	Biv	Het	14.745
Miodontiscus	0.01	Biv	nonHet	20
Mioporomya	0.01	Biv	nonHet	34.07
Miorangia	0.01	Biv	Het	18.56
Mirapecten	0.01	Biv	nonHet	81.1
Mixtipecten	0.01	Biv	nonHet	17.99333333
Mizuhopecten	0.01	Biv	nonHet	214
Modiolarca	0.01	Biv	nonHet	46
Modiolatus	0.01	Biv	nonHet	115
Modiolula	0.01	Biv	nonHet	33.47
Modiolus	0.01	Biv	nonHet	213
Moerella	0.01	Biv	Het	27.41
Moncetia	0.01	Biv	nonHet	53.92
Monia	0.01	Biv	nonHet	128.4
Monitilora	0.01	Biv	Het	12.47037037
Monodacna	0.01	Biv	Het	40
Monodontina	0.01	Biv	nonHet	93.1
Monoplax	0.01	Biv	nonHet	11
Monothyra	0.01	Biv	Het	167
Montacuta	0.01	Biv	nonHet	3.3925
Mulinia	0.01	Biv	nonHet	78
Musculus	0.01	Biv	nonHet	80
Mweruella	0.01	Biv	nonHet	42.46
Mya	0.01	Biv	Het	200
Myadora	0.01	Biv	nonHet	46
Myadoropsis	0.01	Biv	nonHet	10
Mycetopodella	0.01	Biv	nonHet	93.3
Mylitta	0.01	Biv	Het	9.0125
Myllitella	0.01	Biv	nonHet	3.025
Myochama	0.01	Biv	nonHet	30
Myoforceps	0.01	Biv	nonHet	52
Myrakeena	0.01	Biv	nonHet	98.6
Myrtea	0.01	Biv	Het	25.37142857
Mysella	0.01	Biv	Het	4.14375
Mysia	0.01	Biv	nonHet	38
Mytella	0.01	Biv	nonHet	110
Mytilaster	0.01	Biv	nonHet	25
Mytiloperna	0.01	Biv	nonHet	32.96153846
Mytilopsis	0.01	Biv	Het	38
Nanaochlamys	0.01	Biv	nonHet	42.575
Nannomactra	0.01	Biv	Het	23.99333333
Nannonaia	0.01	Biv	nonHet	31.04
Nanopitar	0.01	Biv	nonHet	6
Nasus	0.01	Biv	nonHet	61.9
Neaeromya	0.01	Biv	Het	21.33
Neilo	0.01	Biv	nonHet	53
Neilonella	0.01	Biv	nonHet	16
Nemocardium	0.01	Biv	Het	81.5
Neocardia	0.01	Biv	nonHet	6.8
Neogaimardia	0.01	Biv	nonHet	5.026666667
Neolepton	0.01	Biv	nonHet	6.1
Neomachaera	0.01	Biv	nonHet	200
Neopycnodonte	0.01	Biv	nonHet	80
Neosiliqua	0.01	Biv	Het	80
Neotapes	0.01	Biv	nonHet	58
Neotrapezium	0.01	Biv	Het	55
Neotrigonia	0.01	Biv	nonHet	57.7
Nephritica	0.01	Biv	nonHet	54.2875
Nephronaias	0.01	Biv	nonHet	20.17
Nesobornia	0.01	Biv	nonHet	10.815625
Netastoma	0.01	Biv	Het	40
Nettastomella	0.01	Biv	Het	9.76
Nevenulora	0.01	Biv	Het	16.485
Nipponicorbula	0.01	Biv	Het	10.296
Nipponolimopsis	0.01	Biv	nonHet	14
Nitia	0.01	Biv	nonHet	32.81
Nitidavenus	0.01	Biv	Het	23.48
Nodipecten	0.01	Biv	nonHet	226.5
Noetia	0.01	Biv	nonHet	80
Noetiella	0.01	Biv	nonHet	34
Notirus	0.01	Biv	Het	31
Notobotula	0.01	Biv	nonHet	18.73666667
Notocallista	0.01	Biv	nonHet	80
Notocorbula	0.01	Biv	Het	28
Notolimea	0.01	Biv	nonHet	7
Notopaphia	0.01	Biv	Het	41
Nototeredo	0.01	Biv	Het	24.97333333
Nucinella	0.01	Biv	nonHet	25
Nucula	0.01	Biv	nonHet	28.1
Nuculana	0.01	Biv	nonHet	35.6
Numella	0.01	Biv	nonHet	11.2
Nutricola	0.01	Biv	nonHet	10
Nuttallia	0.01	Biv	Het	150
Nyassunio	0.01	Biv	nonHet	67.9
Oblimopa	0.01	Biv	nonHet	31
Obliquata	0.01	Biv	nonHet	63.55714286
Obovalis	0.01	Biv	nonHet	72.84
Odoncineta	0.01	Biv	nonHet	38
Offadesma	0.01	Biv	nonHet	102.5
Oliveropsis	0.01	Biv	nonHet	20
Omala	0.01	Biv	Het	61.44
Oppenheimopecten	0.01	Biv	nonHet	69.54
Orthonymus	0.01	Biv	nonHet	96.9
Orthoyoldia	0.01	Biv	nonHet	18.3
Ortmanniana	0.01	Biv	nonHet	95.42
Oryctomya	0.01	Biv	Het	29.98
Ostomya	0.01	Biv	nonHet	12.595
Ostrea	0.01	Biv	nonHet	190
Ostreola	0.01	Biv	nonHet	51
Oudardia	0.01	Biv	Het	31.21
Ovalarca	0.01	Biv	nonHet	2.6525
Oxynaia	0.01	Biv	nonHet	48.8
Oxyperas	0.01	Biv	Het	111
Pachydesma	0.01	Biv	Het	163.52
Pachykellya	0.01	Biv	nonHet	2
Pachynaias	0.01	Biv	nonHet	50.67
Pachythaerus	0.01	Biv	Het	32.53333333
Pacipecten	0.01	Biv	nonHet	38.8
Palliolum	0.01	Biv	nonHet	37.15
Panchione	0.01	Biv	Het	81.4
Pandora	0.01	Biv	nonHet	48.3
Pandorella	0.01	Biv	nonHet	60
Panomya	0.01	Biv	Het	179
Paphia	0.01	Biv	Het	110.8
Paphies	0.01	Biv	nonHet	83
Paphirus	0.01	Biv	Het	70
Paphonotia	0.01	Biv	Het	40
Papillicardium	0.01	Biv	nonHet	25
Papyridea	0.01	Biv	nonHet	65.3
Paracorbicula	0.01	Biv	Het	31.8
Paracratis	0.01	Biv	nonHet	13.6
Paradione	0.01	Biv	nonHet	97.1
Paradonax	0.01	Biv	Het	35
Paramya	0.01	Biv	Het	15
Parapholas	0.01	Biv	Het	158.6
Paraserrula	0.01	Biv	nonHet	38.8
Parastarte	0.01	Biv	nonHet	3.8
Parathyasira	0.01	Biv	nonHet	40.4
Pardosinia	0.01	Biv	nonHet	46.1
Parmulophora	0.01	Biv	Het	59.6
Particoma	0.01	Biv	Het	30.1
Parvamussium	0.01	Biv	nonHet	36
Parvicardium	0.01	Biv	nonHet	20
Parviperna	0.01	Biv	nonHet	41.4
Parvithracia	0.01	Biv	nonHet	6.5
Parvochlamys	0.01	Biv	nonHet	4.9975
Patinopecten	0.01	Biv	nonHet	288
Patro	0.01	Biv	nonHet	72.8
Paxyodon	0.01	Biv	nonHet	57.2625
Pecten	0.01	Biv	nonHet	197.9
Pectinella	0.01	Biv	nonHet	20
Pectunculina	0.01	Biv	nonHet	18.61
Pectunculus	0.01	Biv	Het	60.3
Pedum	0.01	Biv	nonHet	108
Pegias	0.01	Biv	nonHet	31.78
Pegophysema	0.01	Biv	nonHet	50.56666667
Pelecyora	0.01	Biv	Het	47.6
Pendaloma	0.01	Biv	nonHet	40
Penicillus	0.01	Biv	nonHet	193.4333333
Penita	0.01	Biv	nonHet	44.24
Penitella	0.01	Biv	nonHet	132
Periglypta	0.01	Biv	nonHet	153.1
Periploma	0.01	Biv	nonHet	65.6
Perna	0.01	Biv	nonHet	191
Peronaea	0.01	Biv	Het	44.52857143
Peronidia	0.01	Biv	Het	66.54285714
Perrierina	0.01	Biv	nonHet	3.5
Perucardia	0.01	Biv	Het	53.64
Pethopecten	0.01	Biv	nonHet	57.5
Petrasma	0.01	Biv	nonHet	90.6
Petricola	0.01	Biv	Het	63
Petricolaria	0.01	Biv	Het	80
Petricolirus	0.01	Biv	Het	57.5
Pharanella	0.01	Biv	Het	70.98
Pharella	0.01	Biv	nonHet	99.9
Pharus	0.01	Biv	nonHet	135
Phaxas	0.01	Biv	Het	41
Phialopecten	0.01	Biv	nonHet	75.02
Philobrya	0.01	Biv	nonHet	15
Phlogocardia	0.01	Biv	nonHet	57.4
Phlyctiderma	0.01	Biv	nonHet	10.0925
Pholadidea	0.01	Biv	Het	51.2
Pholadomya	0.01	Biv	nonHet	120
Pholadopsis	0.01	Biv	Het	51.5
Pholas	0.01	Biv	Het	159
Phragmorisma	0.01	Biv	nonHet	71.3
Phrynelima	0.01	Biv	nonHet	11.1
Phygraea	0.01	Biv	nonHet	66.42222222
Phylloda	0.01	Biv	Het	86.1
Phyllodella	0.01	Biv	Het	31.06
Phyllonaias	0.01	Biv	nonHet	79.25714286
Physoida	0.01	Biv	nonHet	12.31666667
Physunio	0.01	Biv	nonHet	89.34
Pilea	0.01	Biv	nonHet	42.46
Pillucina	0.01	Biv	Het	6.173214286
Pilsbryoconcha	0.01	Biv	nonHet	83.3
Pinctada	0.01	Biv	nonHet	359.3
Pingoteredo	0.01	Biv	Het	4.133333333
Pinguimacoma	0.01	Biv	Het	9.996666667
Pinguitellina	0.01	Biv	Het	11.99
Pinna	0.01	Biv	nonHet	1200
Pisostrigilla	0.01	Biv	Het	8.65
Pitar	0.01	Biv	Het	90
Pitarenus	0.01	Biv	nonHet	45.7
Placamen	0.01	Biv	nonHet	45
Placopecten	0.01	Biv	nonHet	230
Placuna	0.01	Biv	nonHet	225.7
Placunanomia	0.01	Biv	nonHet	107.94
Planikellia	0.01	Biv	Het	8.229166667
Platilimaria	0.01	Biv	nonHet	37
Platynaias	0.01	Biv	nonHet	155.5333333
Platyodon	0.01	Biv	Het	55.94
Plebidonax	0.01	Biv	Het	78
Plectodon	0.01	Biv	nonHet	34
Plectomerus	0.01	Biv	nonHet	69.24285714
Plectosolen	0.01	Biv	Het	49.75
Pletholophus	0.01	Biv	nonHet	48.21
Pleurolucina	0.01	Biv	Het	10.96111111
Pleuromeris	0.01	Biv	nonHet	20
Pleuronaia	0.01	Biv	nonHet	28.93
Plicacesta	0.01	Biv	nonHet	130
Plicatula	0.01	Biv	nonHet	52.1
Pododesmus	0.01	Biv	nonHet	88.3
Politoleda	0.01	Biv	nonHet	48
Pompholingina	0.01	Biv	Het	23.58
Poortenia	0.01	Biv	nonHet	32.6
Popenaias	0.01	Biv	nonHet	58.6625
Poroleda	0.01	Biv	nonHet	20
Poromya	0.01	Biv	nonHet	64
Porterius	0.01	Biv	nonHet	53
Portlandia	0.01	Biv	nonHet	31
Potomida	0.01	Biv	nonHet	37.97
Praerangia	0.01	Biv	Het	3.481428571
Praesaccella	0.01	Biv	nonHet	8.086363636
Pratulum	0.01	Biv	Het	29
Pressidens	0.01	Biv	nonHet	63.05333333
Pressodonta	0.01	Biv	nonHet	34.77
Prisodontopsis	0.01	Biv	nonHet	48.81
Pristes	0.01	Biv	Het	2.926666667
Pristigloma	0.01	Biv	nonHet	3.5
Privigna	0.01	Biv	Het	3.6
Procardia	0.01	Biv	nonHet	57.58
Progaimardia	0.01	Biv	nonHet	2
Prohyriopsis	0.01	Biv	nonHet	71.28
Prolasmidonta	0.01	Biv	nonHet	44.02
Promantellum	0.01	Biv	nonHet	40
Pronucula	0.01	Biv	nonHet	56
Propeamussium	0.01	Biv	nonHet	89.8
Propeleda	0.01	Biv	nonHet	26
Prophetilora	0.01	Biv	Het	37.15
Prorapitar	0.01	Biv	nonHet	74
Protapes	0.01	Biv	nonHet	80
Protohyridella	0.01	Biv	nonHet	71.48
Protunio	0.01	Biv	nonHet	41.46
Psammacoma	0.01	Biv	Het	77.08
Psammobella	0.01	Biv	Het	35
Psammobia	0.01	Biv	Het	85
Psammodonax	0.01	Biv	nonHet	54
Psammoica	0.01	Biv	Het	26.45
Psammophila	0.01	Biv	Het	150
Psammotaena	0.01	Biv	Het	105
Psammotella	0.01	Biv	Het	92.8
Psammotellina	0.01	Biv	Het	51.76
Psammotreta	0.01	Biv	Het	27.86
Psephidia	0.01	Biv	nonHet	7.283333333
Pseudacharax	0.01	Biv	nonHet	38
Pseudamussium	0.01	Biv	nonHet	62
Pseudanodonta	0.01	Biv	nonHet	66.41428571
Pseudarcopagia	0.01	Biv	Het	58.24
Pseudoasthenothaer	0.01	Biv	nonHet	11.5
Pseudobaphia	0.01	Biv	nonHet	85.3
Pseudobrechites	0.01	Biv	nonHet	68.58208955
Pseudocardium	0.01	Biv	Het	67.6
Pseudochama	0.01	Biv	Het	90
Pseudodon	0.01	Biv	nonHet	59.89333333
Pseudodontoideus	0.01	Biv	nonHet	101.8
Pseudodontopsis	0.01	Biv	nonHet	65.52857143
Pseudoglomus	0.01	Biv	nonHet	3.878333333
Pseudoleguminaia	0.01	Biv	nonHet	61.42857143
Pseudolucinisca	0.01	Biv	Het	56.31666667
Pseudometis	0.01	Biv	Het	49.62
Pseudomulleria	0.01	Biv	nonHet	48.3
Pseudoneaera	0.01	Biv	nonHet	12.5
Pseudoon	0.01	Biv	nonHet	41.09333333
Pseudosaxicava	0.01	Biv	Het	12.865
Pseudospatha	0.01	Biv	nonHet	88.87272727
Pseudoxyperas	0.01	Biv	Het	27.33
Pseudunio	0.01	Biv	nonHet	127.26
Psiloteredo	0.01	Biv	Het	12.77
Psoronaias	0.01	Biv	nonHet	80.68333333
Psorula	0.01	Biv	nonHet	76.6
Pssamodonax	0.01	Biv	Het	20.8
Pterelectroma	0.01	Biv	nonHet	18.59230769
Pteria	0.01	Biv	nonHet	322
Pteromeris	0.01	Biv	Het	9
Pterosyna	0.01	Biv	nonHet	175.4
Ptychobranchus	0.01	Biv	nonHet	98.06
Puberella	0.01	Biv	nonHet	83
Pulcherridonax	0.01	Biv	nonHet	17
Pulsidis	0.01	Biv	Het	9.9
Pulvinites	0.01	Biv	nonHet	130
Punipagia	0.01	Biv	Het	21.2
Purpurocardia	0.01	Biv	nonHet	50
Puyseguria	0.01	Biv	nonHet	1.7
Pycnodonte	0.01	Biv	nonHet	138
Pyganodon	0.01	Biv	nonHet	129.475
Pythina	0.01	Biv	nonHet	12.946875
Quadrans	0.01	Biv	Het	33.41
Quantulopinna	0.01	Biv	nonHet	250
Quidnipagus	0.01	Biv	Het	65.1
Quincuncina	0.01	Biv	nonHet	52.31
Radiopecten	0.01	Biv	nonHet	53.18571429
Radulopecten	0.01	Biv	nonHet	25.54
Raeta	0.01	Biv	Het	130
Raetella	0.01	Biv	nonHet	23
Raetellops	0.01	Biv	Het	16.16
Raetina	0.01	Biv	Het	60
Rangia	0.01	Biv	Het	78
Rangianella	0.01	Biv	Het	55
Recticardo	0.01	Biv	Het	19.205
Redicirce	0.01	Biv	Het	38
Resania	0.01	Biv	nonHet	109.5
Reticulatus	0.01	Biv	nonHet	48.94
Rexithaerus	0.01	Biv	Het	69.62
Rhinoclama	0.01	Biv	nonHet	16.5
Rhipidodonta	0.01	Biv	nonHet	45.7875
Rhomboidella	0.01	Biv	nonHet	10
Rhytidonaia	0.01	Biv	nonHet	31.2
Riosatella	0.01	Biv	nonHet	40
Robaia	0.01	Biv	nonHet	20
Rocellaria	0.01	Biv	nonHet	34.2
Rochefortula	0.01	Biv	nonHet	2.68
Roemeriana	0.01	Biv	nonHet	47.4
Rostrimacoma	0.01	Biv	Het	112.4
Rostroperna	0.01	Biv	nonHet	136.32
Ruditapes	0.01	Biv	nonHet	70
Ruellia	0.01	Biv	Het	17.75384615
Ruganodontites	0.01	Biv	nonHet	40.3375
Rumptunucula	0.01	Biv	nonHet	2.5
Rupellaria	0.01	Biv	Het	31.6
Saccella	0.01	Biv	nonHet	43
Saccostrea	0.01	Biv	nonHet	255
Salaputium	0.01	Biv	nonHet	12.465
Salmacoma	0.01	Biv	Het	28.74
Samacar	0.01	Biv	nonHet	25
Sanguinolaria	0.01	Biv	Het	78.3
Sarepta	0.01	Biv	nonHet	12
Saturnia	0.01	Biv	nonHet	9.0925
Savignyarca	0.01	Biv	nonHet	59.8
Saxicavella	0.01	Biv	Het	12
Saxidomus	0.01	Biv	nonHet	148
Scabies	0.01	Biv	nonHet	28.4
Scacchia	0.01	Biv	Het	6.2
Scaeochlamys	0.01	Biv	nonHet	112
Scaeoleda	0.01	Biv	nonHet	25.91538462
Scalenilla	0.01	Biv	nonHet	48.46
Scalpomactra	0.01	Biv	nonHet	32
Scapharca	0.01	Biv	nonHet	150
Scaphula	0.01	Biv	nonHet	13
Schepmania	0.01	Biv	nonHet	58.44
Schleschiella	0.01	Biv	nonHet	63.25
Scintillona	0.01	Biv	nonHet	6.226086957
Scissula	0.01	Biv	Het	14.87
Scissulatina	0.01	Biv	nonHet	31
Scissulina	0.01	Biv	Het	26
Scobinopholas	0.01	Biv	Het	210
Scrobicularia	0.01	Biv	nonHet	65
Sculptunio	0.01	Biv	nonHet	47.15714286
Scutarcopagia	0.01	Biv	Het	68.52
Sectipecten	0.01	Biv	nonHet	108.5
Semelangulus	0.01	Biv	Het	27.31
Semelartemis	0.01	Biv	nonHet	60
Semele	0.01	Biv	nonHet	119.2
Semelina	0.01	Biv	nonHet	9.39
Semierycina	0.01	Biv	Het	2.34137931
Semimytilus	0.01	Biv	nonHet	72
Semipallium	0.01	Biv	nonHet	75.8
Senectidens	0.01	Biv	nonHet	25
Senilia	0.01	Biv	nonHet	135
Septentrioploma	0.01	Biv	nonHet	42
Serracorbula	0.01	Biv	Het	12.73181818
Serratina	0.01	Biv	Het	28.1
Serripecten	0.01	Biv	nonHet	109.1
Serripes	0.01	Biv	nonHet	137
Serrula	0.01	Biv	Het	51.3
Servatrina	0.01	Biv	nonHet	600
Sheldonella	0.01	Biv	nonHet	43.1
Shistodesmus	0.01	Biv	nonHet	53.59
Siliqua	0.01	Biv	Het	131.6333333
Similipecten	0.01	Biv	nonHet	32.5
Simomactra	0.01	Biv	Het	103.3
Simplistrigilla	0.01	Biv	Het	7.206666667
Simpsonaias	0.01	Biv	nonHet	48.29
Simpsonella	0.01	Biv	nonHet	54.13
Sinectenolium	0.01	Biv	nonHet	27.02
Sinodiella	0.01	Biv	nonHet	25
Sinonovacula	0.01	Biv	nonHet	92.2
Sinuosipagia	0.01	Biv	Het	39.4125
Solamen	0.01	Biv	nonHet	44
Solecardia	0.01	Biv	nonHet	18.8875
Solecurtus	0.01	Biv	nonHet	100
Solemya	0.01	Biv	nonHet	93
Solemyarina	0.01	Biv	nonHet	59.71
Solen	0.01	Biv	nonHet	184.8
Solena	0.01	Biv	Het	160
Soletellina	0.01	Biv	Het	123
Solidicorbula	0.01	Biv	Het	29.1
Souleyetia	0.01	Biv	Het	18
Spaniorinus	0.01	Biv	nonHet	8.363888889
Spathochlamys	0.01	Biv	nonHet	28.1
Spengleria	0.01	Biv	Het	48
Sphenia	0.01	Biv	Het	30.1
Spheniopsis	0.01	Biv	Het	4.424
Sphenonaias	0.01	Biv	nonHet	102.92
Spinearca	0.01	Biv	nonHet	12
Spissatella	0.01	Biv	Het	43.90666667
Spisula	0.01	Biv	Het	130
Spisulona	0.01	Biv	Het	102
Spondylus	0.01	Biv	nonHet	400
Sprickia	0.01	Biv	nonHet	53.39
Stabilima	0.01	Biv	nonHet	42.93
Standella	0.01	Biv	Het	80
Stavelia	0.01	Biv	nonHet	146
Stchepinskya	0.01	Biv	Het	10.38
Stereomactra	0.01	Biv	Het	111.7666667
Stiphromactra	0.01	Biv	Het	70.16
Stirpulina	0.01	Biv	nonHet	76.98507463
Stirpuliniola	0.01	Biv	nonHet	150.7
Stohleria	0.01	Biv	nonHet	5
Stralopecten	0.01	Biv	nonHet	101.9
Striacallista	0.01	Biv	nonHet	36
Striarca	0.01	Biv	nonHet	20.27
Strigilla	0.01	Biv	Het	17.63
Striostrea	0.01	Biv	nonHet	250
Strophitus	0.01	Biv	nonHet	52.34
Strophocardia	0.01	Biv	nonHet	60.2
Stumpiella	0.01	Biv	nonHet	38
Subitopinna	0.01	Biv	nonHet	400
Subtentus	0.01	Biv	nonHet	59.95
Sulcilioconcha	0.01	Biv	nonHet	27.7
Sulcocardia	0.01	Biv	Het	14.965
Sulcularia	0.01	Biv	nonHet	44.21
Sunemeroe	0.01	Biv	nonHet	77.6
Sunetta	0.01	Biv	Het	54.4
Sunettina	0.01	Biv	Het	40
Swiftopecten	0.01	Biv	nonHet	133
Symmorphomactra	0.01	Biv	Het	40.7
Syndosmya	0.01	Biv	Het	22.88
Tagelus	0.01	Biv	Het	150
Tahunanuia	0.01	Biv	nonHet	10
Talabrica	0.01	Biv	nonHet	24.52
Tamsiella	0.01	Biv	nonHet	50.52
Tapes	0.01	Biv	Het	108
Taria	0.01	Biv	nonHet	92.7
Tawera	0.01	Biv	Het	58.5
Tellidora	0.01	Biv	nonHet	36.19
Tellidorella	0.01	Biv	nonHet	5.6
Tellimya	0.01	Biv	nonHet	7.5075
Tellina	0.01	Biv	Het	70.95714286
Tellinangulus	0.01	Biv	Het	7.3075
Tellinella	0.01	Biv	Het	60.12
Tellinidella	0.01	Biv	Het	64.88333333
Tellinides	0.01	Biv	Het	29.63
Tellinimactra	0.01	Biv	Het	46.88571429
Tellinocyclas	0.01	Biv	Het	22.02
Temblornia	0.01	Biv	Het	6.135897436
Temnoconcha	0.01	Biv	Het	43.11
Tentidonax	0.01	Biv	Het	36
Tenuicorbula	0.01	Biv	Het	24.5
Tenuileda	0.01	Biv	nonHet	30
Teredo	0.01	Biv	Het	5.861666667
Tergulina	0.01	Biv	nonHet	13.33846154
Tetoria	0.01	Biv	Het	34.94
Theora	0.01	Biv	Het	26.2
Thestyleda	0.01	Biv	nonHet	7.15
Thovana	0.01	Biv	Het	140
Thracia	0.01	Biv	nonHet	120
Thyasira	0.01	Biv	Het	16.21
Timoclea	0.01	Biv	Het	35
Tinctora	0.01	Biv	Het	52
Tindaria	0.01	Biv	nonHet	15
Tindariopsis	0.01	Biv	nonHet	26.3
Tivela	0.01	Biv	Het	176
Torulosa	0.01	Biv	nonHet	90.26
Trachycardium	0.01	Biv	Het	95.3
Transennella	0.01	Biv	nonHet	46
Trapezium	0.01	Biv	Het	138.3
Trapezoideus	0.01	Biv	nonHet	57.25
Tresus	0.01	Biv	nonHet	280
Trichomya	0.01	Biv	nonHet	99.56
Tridacna	0.01	Biv	Het	1368.7
Tridonax	0.01	Biv	nonHet	30.1
Tridonta	0.01	Biv	nonHet	36.35
Trifaricardium	0.01	Biv	Het	22.9
Trigoniocardia	0.01	Biv	Het	17.8
Trigonodon	0.01	Biv	nonHet	74.09333333
Trigonothracia	0.01	Biv	nonHet	16.8
Trigonulina	0.01	Biv	nonHet	8
Triquetrana	0.01	Biv	nonHet	59.2875
Trisidos	0.01	Biv	nonHet	132.3
Tritogonia	0.01	Biv	nonHet	115.34
Trochomusculus	0.01	Biv	nonHet	11.35428571
Tropidomya	0.01	Biv	nonHet	9.5
Truncillopsis	0.01	Biv	nonHet	51.04
Tuberunio	0.01	Biv	nonHet	41.12857143
Tucetilla	0.01	Biv	nonHet	41
Tucetonella	0.01	Biv	nonHet	11.5
Tugonella	0.01	Biv	Het	29.6
Tugonia	0.01	Biv	Het	45
Tugoniopsis	0.01	Biv	Het	9.6
Tumbeziconcha	0.01	Biv	Het	45
Turkostrea	0.01	Biv	nonHet	46.33
Turtonia	0.01	Biv	nonHet	4
Umitakea	0.01	Biv	nonHet	132.4
Undulostrea	0.01	Biv	nonHet	100.6
Uniandra	0.01	Biv	nonHet	46.94
Unio	0.01	Biv	nonHet	81.8
Uniomerus	0.01	Biv	nonHet	81.32
Unionea	0.01	Biv	nonHet	34.47
Ustularca	0.01	Biv	nonHet	89.3
Utterbackiana	0.01	Biv	nonHet	167.0666667
Varicorbula	0.01	Biv	Het	15
Varinucula	0.01	Biv	nonHet	9.8
Vasticardium	0.01	Biv	nonHet	141
Velesunio	0.01	Biv	nonHet	62.6
Velunio	0.01	Biv	nonHet	32.34
Venericardia	0.01	Biv	Het	45.25
Venericor	0.01	Biv	Het	91.24
Veneriglossa	0.01	Biv	Het	23.2
Venerupis	0.01	Biv	Het	58
Ventricolaria	0.01	Biv	Het	60.22
Ventricoloidea	0.01	Biv	nonHet	59.6
Venus	0.01	Biv	Het	72
Venustaconcha	0.01	Biv	nonHet	44
Vepricardium	0.01	Biv	Het	80
Verilarca	0.01	Biv	nonHet	22.3
Versipella	0.01	Biv	nonHet	30
Verticipronus	0.01	Biv	nonHet	5.5
Verticordia	0.01	Biv	nonHet	36
Vertipecten	0.01	Biv	nonHet	135.025
Vesicomya	0.01	Biv	Het	263
Vilasina	0.01	Biv	nonHet	27
Villorita	0.01	Biv	nonHet	29.66
Villosa	0.01	Biv	nonHet	49.01
Vimentum	0.01	Biv	Het	10
Virgus	0.01	Biv	nonHet	71.34285714
Vokesula	0.01	Biv	Het	8.408
Volachlamys	0.01	Biv	nonHet	79.4
Vulsella	0.01	Biv	nonHet	121
Waisiuconcha	0.01	Biv	Het	23.8
Wallucina	0.01	Biv	nonHet	10.88125
Warnea	0.01	Biv	nonHet	84.85454546
XI	0.01	Biv	nonHet	11.5
XIV	0.01	Biv	nonHet	8
Yabepecten	0.01	Biv	nonHet	43.27777778
Yagudinella	0.01	Biv	nonHet	92.3
Yoldia	0.01	Biv	nonHet	60
Yoldiella	0.01	Biv	nonHet	18
Zairia	0.01	Biv	nonHet	52.62
Zealeda	0.01	Biv	nonHet	3.955
Zearcopagia	0.01	Biv	Het	32.1
Zelithophaga	0.01	Biv	nonHet	49
Zemyllita	0.01	Biv	Het	9.020833333
Zemysina	0.01	Biv	Het	5.63
Zenatiopsis	0.01	Biv	Het	49.22
Zirfaea	0.01	Biv	Het	143
Zoziella	0.01	Biv	Het	8.946666667
Zygochlamys	0.01	Biv	nonHet	97
paraplacuna	0.01	Biv	nonHet	33.1
Abarbatia	1.3	Biv	nonHet	65.5
Abra	1.3	Biv	Het	38
Abruptolopha	1.3	Biv	nonHet	98.78571429
Acanthocardia	1.3	Biv	Het	102.5
Acar	1.3	Biv	nonHet	43
Acharax	1.3	Biv	nonHet	240
Acorylus	1.3	Biv	Het	6.71
