taxon_name	int_midpoint	taxon	sub	size
Nudauris	292.8	Bra	inart	50.91
Ogilviecoelia	292.8	Bra	inart	10.08
Orbicoelia	292.8	Bra	inart	8.57
Orbiculoidea	292.8	Bra	inart	8.915
Orthotetes	292.8	Bra	inart	40.2
Orthotichia	292.8	Bra	inart	20.23
Ovatia	292.8	Bra	inart	43.83
Pachycyrtella	292.8	Bra	inart	54.85
Paeckelmanella	292.8	Bra	inart	69.02
Paramesolobus	292.8	Bra	inart	18.075
Paraspiriferina	292.8	Bra	inart	17.84
Parenteletes	292.8	Bra	inart	28.5
Peniculauris	292.8	Bra	inart	67.41
Permasyrinx	292.8	Bra	inart	52.21
Permochonetes	292.8	Bra	inart	12.12666667
Permophricodothyr	292.8	Bra	inart	41.65
Phricodothyris	292.8	Bra	inart	32.98
Plekonella	292.8	Bra	inart	16.95
Plicatifera	292.8	Bra	inart	34.33
Pontisia	292.8	Bra	inart	15.29
Productus	292.8	Bra	inart	41.88
Protanidanthus	292.8	Bra	inart	29.85
Pseudodielasma	292.8	Bra	inart	6.976666667
Pseudolowenstamia	292.8	Bra	inart	11.405
Pseudostrophalosi	292.8	Bra	inart	35.96
Pseudosyringothyr	292.8	Bra	inart	98.42
Pugnax	292.8	Bra	inart	32.42
Punctospirifer	292.8	Bra	inart	20.15
Purdonella	292.8	Bra	inart	53.29
Pustula	292.8	Bra	inart	53.44
Pyandzhelasma	292.8	Bra	inart	25.73
Quadrospira	292.8	Bra	inart	56.56
Quinquenella	292.8	Bra	inart	9.82
Reedoconcha	292.8	Bra	inart	68.18666667
Regrantia	292.8	Bra	inart	29.16
Reticularia	292.8	Bra	inart	31.87
Reticulariina	292.8	Bra	inart	19.92
Reticulatia	292.8	Bra	inart	55.97
Retimarginifera	292.8	Bra	inart	22.62
Rhipidomella	292.8	Bra	inart	23.89
Rhynchonella	292.8	Bra	inart	16.68
Rhynchopora	292.8	Bra	inart	10.71
Rigrantia	292.8	Bra	inart	49.18
Rugaria	292.8	Bra	inart	9.9525
Rugivestis	292.8	Bra	inart	20.3
Saeptathaerus	292.8	Bra	inart	62.97
Scacchinella	292.8	Bra	inart	52.39
Sceletonia	292.8	Bra	inart	32.465
Schellwienella	292.8	Bra	inart	45.99
Schizophoria	292.8	Bra	inart	40.08666667
Schrenkiella	292.8	Bra	inart	63.37
Sommeriella	292.8	Bra	inart	21.28
Spinomartinia	292.8	Bra	inart	23.99
Spirelytha	292.8	Bra	inart	36.47
Spirifer	292.8	Bra	inart	103.75
Spiriferella	292.8	Bra	inart	49.66
Spiriferellina	292.8	Bra	inart	15.14
Spiriferinaella	292.8	Bra	inart	44.45
Spirigerella	292.8	Bra	inart	25.2
Spyridiophora	292.8	Bra	inart	38.49
Squamaria	292.8	Bra	inart	55.23
Squamularia	292.8	Bra	inart	19.43
Stenoscisma	292.8	Bra	inart	40.82666667
Stepanoviella	292.8	Bra	inart	29.12
Stictozoster	292.8	Bra	inart	12.625
Streptorhynchus	292.8	Bra	inart	15.71333333
Striapustula	292.8	Bra	inart	21.23
Strophalosia	292.8	Bra	inart	38.57333333
Subansiria	292.8	Bra	inart	58.43
Sulcataria	292.8	Bra	inart	13.59
Sulciplica	292.8	Bra	inart	76.58
Syringothyris	292.8	Bra	inart	68.04
Taeniothaerus	292.8	Bra	inart	79.77333333
Taimyrella	292.8	Bra	inart	40.42
Tautosia	292.8	Bra	inart	28.31
Teguliferina	292.8	Bra	inart	41.72
Teleoproductus	292.8	Bra	inart	31.74
Terrakea	292.8	Bra	inart	36.24
Thamnosia	292.8	Bra	inart	31.28
Timaniella	292.8	Bra	inart	57.59
Tiramnia	292.8	Bra	inart	32.29
Tivertonia	292.8	Bra	inart	11.905
Tomiopsis	292.8	Bra	inart	56.17
Tornquistia	292.8	Bra	inart	3.3275
Transennatia	292.8	Bra	inart	18.405
Trigonotreta	292.8	Bra	inart	48.85
Tropidelasma	292.8	Bra	inart	56.16
Tubaria	292.8	Bra	inart	40.5
Tuberculatella	292.8	Bra	inart	23.85
Tubersulculus	292.8	Bra	inart	31.14
Tumarinia	292.8	Bra	inart	54
Tuotalania	292.8	Bra	inart	61.79
Uncinunellina	292.8	Bra	inart	18.8
Urushtenia	292.8	Bra	inart	16.07
Verkhotomia	292.8	Bra	inart	42.97
Waagenites	292.8	Bra	inart	12.98
Wellerella	292.8	Bra	inart	13.97
Wooramella	292.8	Bra	inart	22.16111111
Wyndhamia	292.8	Bra	inart	38.09
Yakovlevia	292.8	Bra	inart	52.9
Yukonospirifer	292.8	Bra	inart	50.35
Acosarina	297.2	Bra	inart	13.045
Acritosia	297.2	Bra	inart	25.27
Alexenia	297.2	Bra	inart	28.54
Alispiriferella	297.2	Bra	inart	32.44
Alphachoristites	297.2	Bra	inart	55.21
Altiplecus	297.2	Bra	inart	27.57
Ambikella	297.2	Bra	inart	27.99
Ambocoelia	297.2	Bra	inart	5.72
Anidanthus	297.2	Bra	inart	26.005
Antiquatonia	297.2	Bra	inart	49.07
Astegosia	297.2	Bra	inart	27.32
Atelestegastus	297.2	Bra	inart	5.143333333
Athyris	297.2	Bra	inart	19.576
Attenuatella	297.2	Bra	inart	7.38
Auriculispina	297.2	Bra	inart	31.70666667
Avonia	297.2	Bra	inart	16.04666667
Bajkuria	297.2	Bra	inart	25.22
Bandoproductus	297.2	Bra	inart	37.39
Brachythyrina	297.2	Bra	inart	39.46
Brachythyrinella	297.2	Bra	inart	20.75
Brachythyris	297.2	Bra	inart	20.35
Buxtonia	297.2	Bra	inart	27.53
Callaiapsida	297.2	Bra	inart	43.8
Calliprotonia	297.2	Bra	inart	21.5
Callispirina	297.2	Bra	inart	18
Camarelasma	297.2	Bra	inart	10.065
Camerisma	297.2	Bra	inart	16.93
Cancrinella	297.2	Bra	inart	27.49
Capillomesolobus	297.2	Bra	inart	12.75
Cartorhium	297.2	Bra	inart	46.64
Cathayspirina	297.2	Bra	inart	24.05
Cenorhynchia	297.2	Bra	inart	9.76
Chaoiella	297.2	Bra	inart	52.97
Chelononia	297.2	Bra	inart	22.54
Chondronia	297.2	Bra	inart	5.2575
Chonetes	297.2	Bra	inart	18.39
Chonetinella	297.2	Bra	inart	6.956666667
Choristitella	297.2	Bra	inart	20.2
Choristites	297.2	Bra	inart	44.7
Cimmeriella	297.2	Bra	inart	25.3
Cleiothyridina	297.2	Bra	inart	14.68
Coledium	297.2	Bra	inart	10.905
Composita	297.2	Bra	inart	16.49333333
Compressoproductu	297.2	Bra	inart	57.45
Comuquia	297.2	Bra	inart	9.803333333
Coopericus	297.2	Bra	inart	31.18
Cooperina	297.2	Bra	inart	3.811666667
Costatumulus	297.2	Bra	inart	58.08
Costiferina	297.2	Bra	inart	61.27
Costispinifera	297.2	Bra	inart	22.9
Crania	297.2	Bra	inart	10.67333333
Cryptacanthia	297.2	Bra	inart	7.19
Ctenalosia	297.2	Bra	inart	7.856666667
Cyrolexis	297.2	Bra	inart	15.845
Dasysaria	297.2	Bra	inart	43.15
Derbyella	297.2	Bra	inart	21.2
Derbyia	297.2	Bra	inart	77.73
Derbyoides	297.2	Bra	inart	68.17
Dictyoclostus	297.2	Bra	inart	69.68
Dielasma	297.2	Bra	inart	32.83
Diplanus	297.2	Bra	inart	11.1825
Discina	297.2	Bra	inart	6.564
Echinaria	297.2	Bra	inart	59.79
Echinauris	297.2	Bra	inart	23.63333333
Echinoconchus	297.2	Bra	inart	56.59
Echinosteges	297.2	Bra	inart	41.39
Elasmata	297.2	Bra	inart	41.16
Elinoria	297.2	Bra	inart	30.46
Eliva	297.2	Bra	inart	46
Elivella	297.2	Bra	inart	14.5
Elivina	297.2	Bra	inart	33.41
Ella	297.2	Bra	inart	19.97
Enteletes	297.2	Bra	inart	35.68
Enteletina	297.2	Bra	inart	40.22
Eolissochonetes	297.2	Bra	inart	15.81
Eolyttonia	297.2	Bra	inart	45.84
Eomarginifera	297.2	Bra	inart	16.06
Eridmatus	297.2	Bra	inart	35.09
Fimbrinia	297.2	Bra	inart	12.565
Fluctuaria	297.2	Bra	inart	23.81
Fredericksia	297.2	Bra	inart	16.41
Fredericksolasma	297.2	Bra	inart	22.5
Fusispirifer	297.2	Bra	inart	104.81
Gefonia	297.2	Bra	inart	12.98666667
Geyerella	297.2	Bra	inart	37.23
Gilledia	297.2	Bra	inart	46.62
Goniarina	297.2	Bra	inart	8.2975
Gypospirifer	297.2	Bra	inart	85.22
Hemileurus	297.2	Bra	inart	11.49
Hemiptychina	297.2	Bra	inart	19.97
Heterelasmina	297.2	Bra	inart	17.59333333
Holosia	297.2	Bra	inart	11.77
Horridonia	297.2	Bra	inart	38.47
Huangichonetes	297.2	Bra	inart	12.3
Hunzina	297.2	Bra	inart	34.48
Hustedia	297.2	Bra	inart	14.695
Hypopsia	297.2	Bra	inart	17.06666667
Hystriculina	297.2	Bra	inart	15.145
Incisius	297.2	Bra	inart	4.06
Ingelarella	297.2	Bra	inart	49.33
Isogramma	297.2	Bra	inart	101.0875
Jakutoproductus	297.2	Bra	inart	42.73
Juresania	297.2	Bra	inart	25.43
Karavankina	297.2	Bra	inart	22.88
Keyserlingina	297.2	Bra	inart	28.31
Kiangsiella	297.2	Bra	inart	47.56
Kochiproductus	297.2	Bra	inart	69.76
Komukia	297.2	Bra	inart	15.19333333
Kozlowskia	297.2	Bra	inart	18.5
Krotovia	297.2	Bra	inart	14.92666667
Kutorginella	297.2	Bra	inart	32.76
Laioporella	297.2	Bra	inart	33.32
Lamniplica	297.2	Bra	inart	23.25
Larispirifer	297.2	Bra	inart	73.61
Latiflexa	297.2	Bra	inart	11.06
Lepidocrania	297.2	Bra	inart	9.1
Leptalosia	297.2	Bra	inart	2.51625
Leurosina	297.2	Bra	inart	16.10333333
Limbella	297.2	Bra	inart	35.96
Lingula	297.2	Bra	inart	69.6625
Lingulodiscina	297.2	Bra	inart	16.35263158
Linoproductus	297.2	Bra	inart	36.06
Lissochonetes	297.2	Bra	inart	11.72285714
Lowenstamia	297.2	Bra	inart	10.075
Lyonia	297.2	Bra	inart	44.85
Marginifera	297.2	Bra	inart	21.845
Martinia	297.2	Bra	inart	83.12
Martiniopsis	297.2	Bra	inart	46.56
Meekella	297.2	Bra	inart	35.04
Meristorygma	297.2	Bra	inart	34.84
Myopugnax	297.2	Bra	inart	6.606666667
Nambuccalinus	297.2	Bra	inart	33.11
Neochonetes	297.2	Bra	inart	17.045
Neomunella	297.2	Bra	inart	34.95
Neoplicatifera	297.2	Bra	inart	21.12
Neospirifer	297.2	Bra	inart	45.11
Nothopindax	297.2	Bra	inart	86.78666667
Notothyris	297.2	Bra	inart	13.455
Nudauris	297.2	Bra	inart	50.91
Oldhamina	297.2	Bra	inart	22.45
Orbicoelia	297.2	Bra	inart	8.57
Orbiculoidea	297.2	Bra	inart	8.915
Orthis	297.2	Bra	inart	12.52
Orthotetella	297.2	Bra	inart	55.19
Orthotetes	297.2	Bra	inart	40.2
Orthotichia	297.2	Bra	inart	20.23
Pachycyrtella	297.2	Bra	inart	54.85
Parajuresania	297.2	Bra	inart	36.21
Paramesolobus	297.2	Bra	inart	18.075
Paraspiriferina	297.2	Bra	inart	17.84
Parenteletes	297.2	Bra	inart	28.5
Permophricodothyr	297.2	Bra	inart	41.65
Petrocrania	297.2	Bra	inart	11.5175
Phricodothyris	297.2	Bra	inart	32.98
Pinegathyris	297.2	Bra	inart	50.32
Pirgulia	297.2	Bra	inart	37.3
Planothyris	297.2	Bra	inart	9.44
Plicatifera	297.2	Bra	inart	34.33
Poikilosakos	297.2	Bra	inart	21.65
Pontisia	297.2	Bra	inart	15.29
Praehorridonia	297.2	Bra	inart	50.88
Probolionia	297.2	Bra	inart	24.275
Productus	297.2	Bra	inart	41.88
Protanidanthus	297.2	Bra	inart	29.85
Pseudoleptodus	297.2	Bra	inart	29.86
Pseudorostranteri	297.2	Bra	inart	5.91
Psilocamara	297.2	Bra	inart	6.66
Pterospirifer	297.2	Bra	inart	109.17
Punctospirifer	297.2	Bra	inart	20.15
Purdonella	297.2	Bra	inart	53.29
Pustula	297.2	Bra	inart	53.44
Quinquenella	297.2	Bra	inart	9.82
Regrantia	297.2	Bra	inart	29.16
Reticularia	297.2	Bra	inart	31.87
Reticulariina	297.2	Bra	inart	19.92
Reticulatia	297.2	Bra	inart	55.97
Retimarginifera	297.2	Bra	inart	22.62
Rhipidomella	297.2	Bra	inart	23.89
Rhynchonella	297.2	Bra	inart	16.68
Rhynchopora	297.2	Bra	inart	10.71
Rostranteris	297.2	Bra	inart	11.52666667
Rugivestis	297.2	Bra	inart	20.3
Scacchinella	297.2	Bra	inart	52.39
Schizophoria	297.2	Bra	inart	40.08666667
Schrenkiella	297.2	Bra	inart	63.37
Schuchertella	297.2	Bra	inart	20.38666667
Sommeriella	297.2	Bra	inart	21.28
Spinomarginifera	297.2	Bra	inart	24.16
Spirelytha	297.2	Bra	inart	36.47
Spirifer	297.2	Bra	inart	103.75
Spiriferella	297.2	Bra	inart	49.66
Spiriferellina	297.2	Bra	inart	15.14
Spiriferina	297.2	Bra	inart	29.53
Spiriferinaella	297.2	Bra	inart	44.45
Spirigerella	297.2	Bra	inart	25.2
Spyridiophora	297.2	Bra	inart	38.49
Squamularia	297.2	Bra	inart	19.43
Stenoscisma	297.2	Bra	inart	40.82666667
Stepanoviella	297.2	Bra	inart	29.12
Stepanoviina	297.2	Bra	inart	53.23
Stereochia	297.2	Bra	inart	66.36
Stictozoster	297.2	Bra	inart	12.625
Streptorhynchus	297.2	Bra	inart	15.71333333
Sulcataria	297.2	Bra	inart	13.59
Sulciplica	297.2	Bra	inart	76.58
Syringothyris	297.2	Bra	inart	68.04
Tacinia	297.2	Bra	inart	13.33
Tangshanella	297.2	Bra	inart	30.77
Teguliferina	297.2	Bra	inart	41.72
Terebratuloidea	297.2	Bra	inart	24.10769231
Thamnosia	297.2	Bra	inart	31.28
Tiramnia	297.2	Bra	inart	32.29
Tomiopsis	297.2	Bra	inart	56.17
Tornquistia	297.2	Bra	inart	3.3275
Trigonotreta	297.2	Bra	inart	48.85
Tropidelasma	297.2	Bra	inart	56.16
Tubaria	297.2	Bra	inart	40.5
Tubersulculus	297.2	Bra	inart	31.14
Uncinunellina	297.2	Bra	inart	18.8
Urushtenia	297.2	Bra	inart	16.07
Vediproductus	297.2	Bra	inart	35.33
Verkhotomia	297.2	Bra	inart	42.97
Wellerella	297.2	Bra	inart	13.97
Yakovlevia	297.2	Bra	inart	52.9
Acosarina	301.3	Bra	inart	13.045
Alexenia	301.3	Bra	inart	28.54
Ambocoelia	301.3	Bra	inart	5.72
Anidanthus	301.3	Bra	inart	26.005
Antiquatonia	301.3	Bra	inart	49.07
Attenuatella	301.3	Bra	inart	7.38
Avonia	301.3	Bra	inart	16.04666667
Brachythyrina	301.3	Bra	inart	39.46
Brachythyris	301.3	Bra	inart	20.35
Breileenia	301.3	Bra	inart	21.13333333
Buxtonia	301.3	Bra	inart	27.53
Calliprotonia	301.3	Bra	inart	21.5
Callispirina	301.3	Bra	inart	18
Camerisma	301.3	Bra	inart	16.93
Cancrinella	301.3	Bra	inart	27.49
Capillomesolobus	301.3	Bra	inart	12.75
Cardiarina	301.3	Bra	inart	1.2915
Cenorhynchia	301.3	Bra	inart	9.76
Chaoiella	301.3	Bra	inart	52.97
Chonetes	301.3	Bra	inart	18.39
Chonetina	301.3	Bra	inart	6.72
Chonetinella	301.3	Bra	inart	6.956666667
Choristites	301.3	Bra	inart	44.7
Cleiothyridina	301.3	Bra	inart	14.68
Composita	301.3	Bra	inart	16.49333333
Coopericus	301.3	Bra	inart	31.18
Cubacula	301.3	Bra	inart	38.64
Derbyia	301.3	Bra	inart	77.73
Derbyoides	301.3	Bra	inart	68.17
Dictyoclostus	301.3	Bra	inart	69.68
Dielasma	301.3	Bra	inart	32.83
Diplanus	301.3	Bra	inart	11.1825
Echinaria	301.3	Bra	inart	59.79
Echinauris	301.3	Bra	inart	23.63333333
Echinoconchus	301.3	Bra	inart	56.59
Elinoria	301.3	Bra	inart	30.46
Eliva	301.3	Bra	inart	46
Enteletes	301.3	Bra	inart	35.68
Eomarginifera	301.3	Bra	inart	16.06
Eridmatus	301.3	Bra	inart	35.09
Geyerella	301.3	Bra	inart	37.23
Gjelispinifera	301.3	Bra	inart	26.37
Goniarina	301.3	Bra	inart	8.2975
Gundarolasmina	301.3	Bra	inart	23.58
Gypospirifer	301.3	Bra	inart	85.22
Haydenella	301.3	Bra	inart	20.37
Hemiptychina	301.3	Bra	inart	19.97
Heteralosia	301.3	Bra	inart	16.355
Horridonia	301.3	Bra	inart	38.47
Huangichonetes	301.3	Bra	inart	12.3
Hustedia	301.3	Bra	inart	14.695
Hystriculina	301.3	Bra	inart	15.145
Isogramma	301.3	Bra	inart	101.0875
Juresania	301.3	Bra	inart	25.43
Karavankina	301.3	Bra	inart	22.88
Kochiproductus	301.3	Bra	inart	69.76
Kozlowskia	301.3	Bra	inart	18.5
Krotovia	301.3	Bra	inart	14.92666667
Kutorginella	301.3	Bra	inart	32.76
Laioporella	301.3	Bra	inart	33.32
Leiorhynchoidea	301.3	Bra	inart	23.78
Leptalosia	301.3	Bra	inart	2.51625
Limbella	301.3	Bra	inart	35.96
Lindstroemella	301.3	Bra	inart	48.98333333
Lingula	301.3	Bra	inart	69.6625
Linoproductus	301.3	Bra	inart	36.06
Lissochonetes	301.3	Bra	inart	11.72285714
Lyonia	301.3	Bra	inart	44.85
Marginifera	301.3	Bra	inart	21.845
Martinia	301.3	Bra	inart	83.12
Martiniopsis	301.3	Bra	inart	46.56
Meekella	301.3	Bra	inart	35.04
Minysphenia	301.3	Bra	inart	1.895
Neochonetes	301.3	Bra	inart	17.045
Neospirifer	301.3	Bra	inart	45.11
Nudauris	301.3	Bra	inart	50.91
Oligothyrina	301.3	Bra	inart	5.18
Orbicoelia	301.3	Bra	inart	8.57
Orbiculoidea	301.3	Bra	inart	8.915
Orthotetella	301.3	Bra	inart	55.19
Orthotetes	301.3	Bra	inart	40.2
Orthotichia	301.3	Bra	inart	20.23
Orulgania	301.3	Bra	inart	48.97
Paeckelmanella	301.3	Bra	inart	69.02
Parajuresania	301.3	Bra	inart	36.21
Paramarginifera	301.3	Bra	inart	27.51
Paramesolobus	301.3	Bra	inart	18.075
Paranorella	301.3	Bra	inart	27.08
Parenteletes	301.3	Bra	inart	28.5
Permophricodothyr	301.3	Bra	inart	41.65
Permundaria	301.3	Bra	inart	47.17857143
Petrocrania	301.3	Bra	inart	11.5175
Phricodothyris	301.3	Bra	inart	32.98
Plicatifera	301.3	Bra	inart	34.33
Plicatospiriferel	301.3	Bra	inart	23.35
Pontisia	301.3	Bra	inart	15.29
Proboscidella	301.3	Bra	inart	16.795
Productus	301.3	Bra	inart	41.88
Psilocamara	301.3	Bra	inart	6.66
Pterospirifer	301.3	Bra	inart	109.17
Pugnax	301.3	Bra	inart	32.42
Pulchratia	301.3	Bra	inart	36.05
Punctospirifer	301.3	Bra	inart	20.15
Purdonella	301.3	Bra	inart	53.29
Pustula	301.3	Bra	inart	53.44
Pyandzhelasma	301.3	Bra	inart	25.73
Quadrochonetes	301.3	Bra	inart	13.455
Reticularia	301.3	Bra	inart	31.87
Reticulariina	301.3	Bra	inart	19.92
Reticulatia	301.3	Bra	inart	55.97
Rhipidomella	301.3	Bra	inart	23.89
Rhynchopora	301.3	Bra	inart	10.71
Richthofenia	301.3	Bra	inart	35.88235294
Scacchinella	301.3	Bra	inart	52.39
Schuchertella	301.3	Bra	inart	20.38666667
Spiriferella	301.3	Bra	inart	49.66
Spiriferinaella	301.3	Bra	inart	44.45
Stenoscisma	301.3	Bra	inart	40.82666667
Streptorhynchus	301.3	Bra	inart	15.71333333
Sulcataria	301.3	Bra	inart	13.59
Teguliferina	301.3	Bra	inart	41.72
Terrakea	301.3	Bra	inart	36.24
Thedusia	301.3	Bra	inart	7.48
Tomiopsis	301.3	Bra	inart	56.17
Tropidelasma	301.3	Bra	inart	56.16
Tylothyris	301.3	Bra	inart	36.21
Vediproductus	301.3	Bra	inart	35.33
Waagenites	301.3	Bra	inart	12.98
Wellerella	301.3	Bra	inart	13.97
Anthracospirifer	305.35	Bra	inart	27.25
Antiquatonia	305.35	Bra	inart	49.07
Brachythyris	305.35	Bra	inart	20.35
Callispirina	305.35	Bra	inart	18
Camerisma	305.35	Bra	inart	16.93
Chonetina	305.35	Bra	inart	6.72
Chonetinella	305.35	Bra	inart	6.956666667
Cleiothyridina	305.35	Bra	inart	14.68
Composita	305.35	Bra	inart	16.49333333
Crania	305.35	Bra	inart	10.67333333
Cubacula	305.35	Bra	inart	38.64
Derbyia	305.35	Bra	inart	77.73
Desmoinesia	305.35	Bra	inart	17.805
Dielasma	305.35	Bra	inart	32.83
Echinaria	305.35	Bra	inart	59.79
Elinoria	305.35	Bra	inart	30.46
Elivina	305.35	Bra	inart	33.41
Enteletes	305.35	Bra	inart	35.68
Fimbrinia	305.35	Bra	inart	12.565
Hustedia	305.35	Bra	inart	14.695
Hystriculina	305.35	Bra	inart	15.145
Juresania	305.35	Bra	inart	25.43
Kozlowskia	305.35	Bra	inart	18.5
Kutorginella	305.35	Bra	inart	32.76
Leiorhynchoidea	305.35	Bra	inart	23.78
Lingula	305.35	Bra	inart	69.6625
Linoproductus	305.35	Bra	inart	36.06
Lissochonetes	305.35	Bra	inart	11.72285714
Marginifera	305.35	Bra	inart	21.845
Meekella	305.35	Bra	inart	35.04
Neochonetes	305.35	Bra	inart	17.045
Neospirifer	305.35	Bra	inart	45.11
Orbiculoidea	305.35	Bra	inart	8.915
Orthotichia	305.35	Bra	inart	20.23
Paeckelmanella	305.35	Bra	inart	69.02
Parajuresania	305.35	Bra	inart	36.21
Paramesolobus	305.35	Bra	inart	18.075
Paucispinifera	305.35	Bra	inart	35.79
Petrocrania	305.35	Bra	inart	11.5175
Phricodothyris	305.35	Bra	inart	32.98
Plicochonetes	305.35	Bra	inart	21.21333333
Punctospirifer	305.35	Bra	inart	20.15
Purdonella	305.35	Bra	inart	53.29
Reticulatia	305.35	Bra	inart	55.97
Rhipidomella	305.35	Bra	inart	23.89
Rugosochonetes	305.35	Bra	inart	14.56333333
Schizophoria	305.35	Bra	inart	40.08666667
Shumardella	305.35	Bra	inart	21.2
Spiriferella	305.35	Bra	inart	49.66
Tegulispirifer	305.35	Bra	inart	49.2
Wellerella	305.35	Bra	inart	13.97
Alispirifer	311.1	Bra	inart	48.71
Anthracospirifer	311.1	Bra	inart	27.25
Antiquatonia	311.1	Bra	inart	49.07
Avonia	311.1	Bra	inart	16.04666667
Brachythyrina	311.1	Bra	inart	39.46
Brasilioproductus	311.1	Bra	inart	32.21764706
Breileenia	311.1	Bra	inart	21.13333333
Buxtonia	311.1	Bra	inart	27.53
Calliprotonia	311.1	Bra	inart	21.5
Camerisma	311.1	Bra	inart	16.93
Cancrinella	311.1	Bra	inart	27.49
Chonetes	311.1	Bra	inart	18.39
Chonetinella	311.1	Bra	inart	6.956666667
Choristitella	311.1	Bra	inart	20.2
Choristites	311.1	Bra	inart	44.7
Cimmeriella	311.1	Bra	inart	25.3
Cleiothyridina	311.1	Bra	inart	14.68
Composita	311.1	Bra	inart	16.49333333
Coronalosia	311.1	Bra	inart	30.58333333
Costatumulus	311.1	Bra	inart	58.08
Crania	311.1	Bra	inart	10.67333333
Dasysaria	311.1	Bra	inart	43.15
Davidsonina	311.1	Bra	inart	66.93
Densepustula	311.1	Bra	inart	24.2
Derbyia	311.1	Bra	inart	77.73
Derbyoides	311.1	Bra	inart	68.17
Desmoinesia	311.1	Bra	inart	17.805
Dictyoclostus	311.1	Bra	inart	69.68
Dielasma	311.1	Bra	inart	32.83
Donispirifer	311.1	Bra	inart	29.05
Duartea	311.1	Bra	inart	32.29
Echinaria	311.1	Bra	inart	59.79
Echinauris	311.1	Bra	inart	23.63333333
Echinoconchus	311.1	Bra	inart	56.59
Eolissochonetes	311.1	Bra	inart	15.81
Eomarginifera	311.1	Bra	inart	16.06
Fimbrinia	311.1	Bra	inart	12.565
Goniophoria	311.1	Bra	inart	32.04
Gypospirifer	311.1	Bra	inart	85.22
Heteralosia	311.1	Bra	inart	16.355
Hustedia	311.1	Bra	inart	14.695
Jakutoproductus	311.1	Bra	inart	42.73
Karavankina	311.1	Bra	inart	22.88
Kochiproductus	311.1	Bra	inart	69.76
Kozlowskia	311.1	Bra	inart	18.5
Krotovia	311.1	Bra	inart	14.92666667
Kutorginella	311.1	Bra	inart	32.76
Leptalosia	311.1	Bra	inart	2.51625
Lingula	311.1	Bra	inart	69.6625
Linoproductus	311.1	Bra	inart	36.06
Lissochonetes	311.1	Bra	inart	11.72285714
Marginifera	311.1	Bra	inart	21.845
Martinia	311.1	Bra	inart	83.12
Meekella	311.1	Bra	inart	35.04
Neochonetes	311.1	Bra	inart	17.045
Neospirifer	311.1	Bra	inart	45.11
Orbiculoidea	311.1	Bra	inart	8.915
Orthotetes	311.1	Bra	inart	40.2
Orthotichia	311.1	Bra	inart	20.23
Parajuresania	311.1	Bra	inart	36.21
Phricodothyris	311.1	Bra	inart	32.98
Plicatifera	311.1	Bra	inart	34.33
Plicatospiriferel	311.1	Bra	inart	23.35
Plicochonetes	311.1	Bra	inart	21.21333333
Praehorridonia	311.1	Bra	inart	50.88
Psilocamara	311.1	Bra	inart	6.66
Pugnoides	311.1	Bra	inart	12.43
Punctospirifer	311.1	Bra	inart	20.15
Purdonella	311.1	Bra	inart	53.29
Reticulariina	311.1	Bra	inart	19.92
Reticulatia	311.1	Bra	inart	55.97
Rhipidomella	311.1	Bra	inart	23.89
Rhynchopora	311.1	Bra	inart	10.71
Rugosochonetes	311.1	Bra	inart	14.56333333
Sandia	311.1	Bra	inart	18.89
Schizophoria	311.1	Bra	inart	40.08666667
Semicostella	311.1	Bra	inart	22.86
Septosyringothyri	311.1	Bra	inart	43.02
Sergospirifer	311.1	Bra	inart	19.36
Spirifer	311.1	Bra	inart	103.75
Spiriferella	311.1	Bra	inart	49.66
Spiriferellina	311.1	Bra	inart	15.14
Stenoscisma	311.1	Bra	inart	40.82666667
Stereochia	311.1	Bra	inart	66.36
Streptorhynchus	311.1	Bra	inart	15.71333333
Tapajotia	311.1	Bra	inart	18.06666667
Tivertonia	311.1	Bra	inart	11.905
Tupelosia	311.1	Bra	inart	16.27
Wellerella	311.1	Bra	inart	13.97
Afghanospirifer	319.2	Bra	inart	36.07
Alispirifer	319.2	Bra	inart	48.71
Ambocoelia	319.2	Bra	inart	5.72
Anthracospirifer	319.2	Bra	inart	27.25
Antiquatonia	319.2	Bra	inart	49.07
Ardmosteges	319.2	Bra	inart	20.9
Balakhonia	319.2	Bra	inart	59.53
Bandoproductus	319.2	Bra	inart	37.39
Brachythyrina	319.2	Bra	inart	39.46
Brachythyris	319.2	Bra	inart	20.35
Buxtonia	319.2	Bra	inart	27.53
Buxtonioides	319.2	Bra	inart	61.11
Cancrinella	319.2	Bra	inart	27.49
Chonetes	319.2	Bra	inart	18.39
Choristites	319.2	Bra	inart	44.7
Cleiothyridina	319.2	Bra	inart	14.68
Composita	319.2	Bra	inart	16.49333333
Costatumulus	319.2	Bra	inart	58.08
Crania	319.2	Bra	inart	10.67333333
Densepustula	319.2	Bra	inart	24.2
Derbyia	319.2	Bra	inart	77.73
Desmoinesia	319.2	Bra	inart	17.805
Diaphragmus	319.2	Bra	inart	37.36
Dictyoclostus	319.2	Bra	inart	69.68
Dielasma	319.2	Bra	inart	32.83
Dowhatania	319.2	Bra	inart	58.76
Dyschrestia	319.2	Bra	inart	14.66
Echinaria	319.2	Bra	inart	59.79
Echinoconchus	319.2	Bra	inart	56.59
Enteletes	319.2	Bra	inart	35.68
Eolissochonetes	319.2	Bra	inart	15.81
Eomarginifera	319.2	Bra	inart	16.06
